term	category	first_tier	first_source
igcnu	CONDITION	4b	4b:thalamus_notes
bleeding gastric mass	CONDITION	4b	4b:thalamus_notes
exogenous fungal endophthalmitis	CONDITION	4b	4b:thalamus_notes
renal failure acute on chronic	CONDITION	4b	4b:thalamus_notes
av block complete	CONDITION	4b	4b:thalamus_notes
hernia bladder	CONDITION	4b	4b:thalamus_notes
sarcoidosis ocular	CONDITION	4b	4b:thalamus_notes
taeniasis	CONDITION	4b	4b:thalamus_notes
aortic aneurysm and dissection	CONDITION	4b	4b:thalamus_notes
inflammation soft tissue	CONDITION	4b	4b:thalamus_notes
benign minor salivary gland tumor	CONDITION	4b	4b:thalamus_notes
benign fibroma	CONDITION	4b	4b:thalamus_notes
cellulitis head	CONDITION	4b	4b:thalamus_notes
effusion joint	CONDITION	4b	4b:thalamus_notes
sebaceous gland hyperplasia	CONDITION	4b	4b:thalamus_notes
withdrawal psychosis	CONDITION	4b	4b:thalamus_notes
vibrio infections	CONDITION	4b	4b:thalamus_notes
carditis rheumatic	CONDITION	4b	4b:thalamus_notes
mchs	CONDITION	4b	4b:thalamus_notes
periventricular leukomalacia	CONDITION	4b	4b:thalamus_notes
cns neoplasms	CONDITION	4b	4b:thalamus_notes
allergies eyes	CONDITION	4b	4b:thalamus_notes
neuroendocrine carcinoma	CONDITION	4b	4b:thalamus_notes
abscess peritonsillar	CONDITION	4b	4b:thalamus_notes
hemorrhage neonatal	CONDITION	4b	4b:thalamus_notes
pneumonia neonatal	CONDITION	4b	4b:thalamus_notes
calcium metabolism disorders	CONDITION	4b	4b:thalamus_notes
drug-induced diarrhea	CONDITION	4b	4b:thalamus_notes
pneumonia congestive	CONDITION	4b	4b:thalamus_notes
thrombocytopenia nos	CONDITION	4b	4b:thalamus_notes
drug-induced nephropathy	CONDITION	4b	4b:thalamus_notes
joint swelling inflammatory	CONDITION	4b	4b:thalamus_notes
miescher's cheilitis	CONDITION	4b	4b:thalamus_notes
neurological infection	CONDITION	4b	4b:thalamus_notes
infection by strongyloides stercoralis	CONDITION	4b	4b:thalamus_notes
mycobacterial keratitis	CONDITION	4b	4b:thalamus_notes
alimentary hypoglycemia	CONDITION	4b	4b:thalamus_notes
hutchinson-gilford	CONDITION	4b	4b:thalamus_notes
preterm pregnancy	CONDITION	4b	4b:thalamus_notes
dilated segment	CONDITION	4b	4b:thalamus_notes
meconium plug	CONDITION	4b	4b:thalamus_notes
anisometropia	CONDITION	4b	4b:thalamus_notes
mogad	CONDITION	4b	4b:thalamus_notes
breast inflammatory cancer	CONDITION	4b	4b:thalamus_notes
bilateral ulnar neuropathy	CONDITION	4b	4b:thalamus_notes
chickenpox complications	CONDITION	4b	4b:thalamus_notes
argyll robertson pupil	CONDITION	4b	4b:thalamus_notes
madd	CONDITION	4b	4b:thalamus_notes
speech dyspraxia	CONDITION	4b	4b:thalamus_notes
ventricular tachycardia symptomatic	CONDITION	4b	4b:thalamus_notes
cardiomyopathy congestive	CONDITION	4b	4b:thalamus_notes
icd malfunction	CONDITION	4b	4b:thalamus_notes
diabetic nephropathy type 2	CONDITION	4b	4b:thalamus_notes
alloimmune hepatitis	CONDITION	4b	4b:thalamus_notes
obstruction intestinal	CONDITION	4b	4b:thalamus_notes
malignant soft tissue tumors	CONDITION	4b	4b:thalamus_notes
melanoma superficial spreading	CONDITION	4b	4b:thalamus_notes
syndrome cervical spine	CONDITION	4b	4b:thalamus_notes
treacher collins	CONDITION	4b	4b:thalamus_notes
bickerstaff's encephalitis	CONDITION	4b	4b:thalamus_notes
endocervix	CONDITION	4b	4b:thalamus_notes
sgat	CONDITION	4b	4b:thalamus_notes
stenosis coronary	CONDITION	4b	4b:thalamus_notes
renal cyst hemorrhage	CONDITION	4b	4b:thalamus_notes
bright red blood with stool	CONDITION	4b	4b:thalamus_notes
rhythm nodal	CONDITION	4b	4b:thalamus_notes
disease intestinal	CONDITION	4b	4b:thalamus_notes
diseases myeloproliferative	CONDITION	4b	4b:thalamus_notes
cmns	CONDITION	4b	4b:thalamus_notes
hiv-related lymphoproliferative disorder	CONDITION	4b	4b:thalamus_notes
infant vlbw	CONDITION	4b	4b:thalamus_notes
abscesses bladder	CONDITION	4b	4b:thalamus_notes
polyneuropathy organomegaly	CONDITION	4b	4b:thalamus_notes
affective disturbances	CONDITION	4b	4b:thalamus_notes
tear film deficiency	CONDITION	4b	4b:thalamus_notes
hiv primary infection	CONDITION	4b	4b:thalamus_notes
secondary eosinophilia	CONDITION	4b	4b:thalamus_notes
hematological neoplasms	CONDITION	4b	4b:thalamus_notes
infections pyogenic	CONDITION	4b	4b:thalamus_notes
lung overinflation	CONDITION	4b	4b:thalamus_notes
sepsis postpartum	CONDITION	4b	4b:thalamus_notes
carcinosarcoma of bladder	CONDITION	4b	4b:thalamus_notes
gallstones pancreatitis	CONDITION	4b	4b:thalamus_notes
disseminated cancer	CONDITION	4b	4b:thalamus_notes
varices esophageal	CONDITION	4b	4b:thalamus_notes
purpura allergic	CONDITION	4b	4b:thalamus_notes
churg-strauss vasculitis	CONDITION	4b	4b:thalamus_notes
adrenal tuberculosis	CONDITION	4b	4b:thalamus_notes
itching scar	CONDITION	4b	4b:thalamus_notes
dilated ventricles	CONDITION	4b	4b:thalamus_notes
idiopathic facial paralysis	CONDITION	4b	4b:thalamus_notes
multiple myeloma nephropathy	CONDITION	4b	4b:thalamus_notes
kappa chain disease	CONDITION	4b	4b:thalamus_notes
arthritis juvenile	CONDITION	4b	4b:thalamus_notes
neutropenia chronic	CONDITION	4b	4b:thalamus_notes
enuresis bedwetting	CONDITION	4b	4b:thalamus_notes
otitis media acute	CONDITION	4b	4b:thalamus_notes
kyphosis lordosis	CONDITION	4b	4b:thalamus_notes
bacterial zoonotic infection	CONDITION	4b	4b:thalamus_notes
keratoderma blennorrhagicum	CONDITION	4b	4b:thalamus_notes
infections, streptobacillus moniliformis	CONDITION	4b	4b:thalamus_notes
sensory neglect	CONDITION	4b	4b:thalamus_notes
leukemic infiltration pulmonary	CONDITION	4b	4b:thalamus_notes
leukostasis syndrome	CONDITION	4b	4b:thalamus_notes
cerebral congestion	CONDITION	4b	4b:thalamus_notes
prostate lymphoma	CONDITION	4b	4b:thalamus_notes
tricuspid valve prolapse	CONDITION	4b	4b:thalamus_notes
neoplasm prostate	CONDITION	4b	4b:thalamus_notes
cardiovascular calcification	CONDITION	4b	4b:thalamus_notes
stomach carcinoma	CONDITION	4b	4b:thalamus_notes
retained placenta	CONDITION	4b	4b:thalamus_notes
ureteral carcinoma	CONDITION	4b	4b:thalamus_notes
renal metastases	CONDITION	4b	4b:thalamus_notes
laryngeal nerve palsy	CONDITION	4b	4b:thalamus_notes
choroidal dystrophy	CONDITION	4b	4b:thalamus_notes
infection by scedosporium apiospermum	CONDITION	4b	4b:thalamus_notes
withdrawal bleed	CONDITION	4b	4b:thalamus_notes
disorders peripheral vestibular	CONDITION	4b	4b:thalamus_notes
bursitis septic	CONDITION	4b	4b:thalamus_notes
abdominal neoplasms	CONDITION	4b	4b:thalamus_notes
beta thalassemia	CONDITION	4b	4b:thalamus_notes
decreased pulmonary function	CONDITION	4b	4b:thalamus_notes
right cervical radiculopathy	CONDITION	4b	4b:thalamus_notes
bilateral plantar fasciitis	CONDITION	4b	4b:thalamus_notes
anserine bursitis	CONDITION	4b	4b:thalamus_notes
anemia due to blood loss	CONDITION	4b	4b:thalamus_notes
generalized vitiligo	CONDITION	4b	4b:thalamus_notes
lymphoma stage iii	CONDITION	4b	4b:thalamus_notes
retinitis cytomegalovirus	CONDITION	4b	4b:thalamus_notes
toxoplasmosis retinitis	CONDITION	4b	4b:thalamus_notes
retinitis left eye	CONDITION	4b	4b:thalamus_notes
infected lymphocele	CONDITION	4b	4b:thalamus_notes
edema allergic	CONDITION	4b	4b:thalamus_notes
cutaneous t-cell lymphomas	CONDITION	4b	4b:thalamus_notes
recurrent sezary syndrome	CONDITION	4b	4b:thalamus_notes
duct ectasia	CONDITION	4b	4b:thalamus_notes
tendon sheath crepitus	CONDITION	4b	4b:thalamus_notes
hypotension dialysis	CONDITION	4b	4b:thalamus_notes
recurrent iga nephropathy	CONDITION	4b	4b:thalamus_notes
viral hepatitis	CONDITION	4b	4b:thalamus_notes
thyroiditis infectious	CONDITION	4b	4b:thalamus_notes
disorder of esophagus	CONDITION	4b	4b:thalamus_notes
testicular necrosis	CONDITION	4b	4b:thalamus_notes
ebv-related hemophagocytic lymphohistiocytosis	CONDITION	4b	4b:thalamus_notes
sinus tachycardias	CONDITION	4b	4b:thalamus_notes
duchenne becker muscular dystrophy	CONDITION	4b	4b:thalamus_notes
congenital muscular dystrophy	CONDITION	4b	4b:thalamus_notes
carcinoid of appendix	CONDITION	4b	4b:thalamus_notes
echinococcus infection	CONDITION	4b	4b:thalamus_notes
proliferation of bone	CONDITION	4b	4b:thalamus_notes
recurrent rhabdomyosarcoma	CONDITION	4b	4b:thalamus_notes
atypical migraines	CONDITION	4b	4b:thalamus_notes
inflammatory muscle disease	CONDITION	4b	4b:thalamus_notes
benign liver tumors	CONDITION	4b	4b:thalamus_notes
embryonal sarcoma of liver	CONDITION	4b	4b:thalamus_notes
caroli's disease	CONDITION	4b	4b:thalamus_notes
otological disease	CONDITION	4b	4b:thalamus_notes
metastasis to spine	CONDITION	4b	4b:thalamus_notes
shift work disorder	CONDITION	4b	4b:thalamus_notes
hemoglobin anemia	CONDITION	4b	4b:thalamus_notes
primary myelofibrosis	CONDITION	4b	4b:thalamus_notes
bone plasmacytoma	CONDITION	4b	4b:thalamus_notes
ulcerative colitis acute	CONDITION	4b	4b:thalamus_notes
esophagitis with bleeding	CONDITION	4b	4b:thalamus_notes
metastases to pleura	CONDITION	4b	4b:thalamus_notes
cancer metastatic to bone	CONDITION	4b	4b:thalamus_notes
disease lumbar spine	CONDITION	4b	4b:thalamus_notes
recurrent bacterial meningitis	CONDITION	4b	4b:thalamus_notes
fungal colitis	CONDITION	4b	4b:thalamus_notes
livedo vasculitides	CONDITION	4b	4b:thalamus_notes
varicocele grade iii	CONDITION	4b	4b:thalamus_notes
aids-related opportunistic infection	CONDITION	4b	4b:thalamus_notes
lung adenocarcinoma metastatic	CONDITION	4b	4b:thalamus_notes
recurrent mucosal melanoma	CONDITION	4b	4b:thalamus_notes
leriche	CONDITION	4b	4b:thalamus_notes
nerve compression syndromes	CONDITION	4b	4b:thalamus_notes
recurrent boils	CONDITION	4b	4b:thalamus_notes
multiple boils	CONDITION	4b	4b:thalamus_notes
glut-1 deficiency syndrome	CONDITION	4b	4b:thalamus_notes
lipodystrophies	CONDITION	4b	4b:thalamus_notes
post-partum hemorrhage	CONDITION	4b	4b:thalamus_notes
death sudden	CONDITION	4b	4b:thalamus_notes
drug induced rash	CONDITION	4b	4b:thalamus_notes
rejection of transplanted liver	CONDITION	4b	4b:thalamus_notes
multiple hamartoma syndromes	CONDITION	4b	4b:thalamus_notes
recurrent thyroid cancer	CONDITION	4b	4b:thalamus_notes
diabetic neuropathy peripheral	CONDITION	4b	4b:thalamus_notes
ulcer gastric	CONDITION	4b	4b:thalamus_notes
benign skin neoplasm	CONDITION	4b	4b:thalamus_notes
lesion of bone	CONDITION	4b	4b:thalamus_notes
bleeding urethra	CONDITION	4b	4b:thalamus_notes
hemolytic anemia drug-induced	CONDITION	4b	4b:thalamus_notes
anemia hereditary	CONDITION	4b	4b:thalamus_notes
brugada syndrome 4	CONDITION	4b	4b:thalamus_notes
brugada syndrome 5	CONDITION	4b	4b:thalamus_notes
ketoconazole allergy	CONDITION	4b	4b:thalamus_notes
cefuroxime allergy	CONDITION	4b	4b:thalamus_notes
tobramycin allergy	CONDITION	4b	4b:thalamus_notes
neurofibroma of neck	CONDITION	4b	4b:thalamus_notes
stewart-treves syndrome	CONDITION	4b	4b:thalamus_notes
gastric signet ring cell carcinoma	CONDITION	4b	4b:thalamus_notes
eyelid ulcerations	CONDITION	4b	4b:thalamus_notes
manias	CONDITION	4b	4b:thalamus_notes
conjunctivitis viral	CONDITION	4b	4b:thalamus_notes
bartter's syndrome	CONDITION	4b	4b:thalamus_notes
hypochlorhydria	CONDITION	4b	4b:thalamus_notes
gluten-sensitive enteropathy	CONDITION	4b	4b:thalamus_notes
graft vs host disease	CONDITION	4b	4b:thalamus_notes
plantar wart	CONDITION	4b	4b:thalamus_notes
cardiac pseudoaneurysm	CONDITION	4b	4b:thalamus_notes
adrenal gland hyperplasia	CONDITION	4b	4b:thalamus_notes
osteomyelitis of left tibia	CONDITION	4b	4b:thalamus_notes
pressure urticaria	CONDITION	4b	4b:thalamus_notes
porcelain gallbladder	CONDITION	4b	4b:thalamus_notes
hashimoto's encephalitis	CONDITION	4b	4b:thalamus_notes
fusiform abdominal aortic aneurysm	CONDITION	4b	4b:thalamus_notes
nephrotic syndrome in children	CONDITION	4b	4b:thalamus_notes
hemangioma of face	CONDITION	4b	4b:thalamus_notes
metastasis to retroperitoneum	CONDITION	4b	4b:thalamus_notes
salivary gland stone	CONDITION	4b	4b:thalamus_notes
sudden unexplained death in childhood	CONDITION	4b	4b:thalamus_notes
stenosis pulm	CONDITION	4b	4b:thalamus_notes
extravasation of blood	CONDITION	4b	4b:thalamus_notes
adverse reaction to bcg vaccine	CONDITION	4b	4b:thalamus_notes
pregnancy preterm	CONDITION	4b	4b:thalamus_notes
drug-induced gastritis	CONDITION	4b	4b:thalamus_notes
kidney functional	CONDITION	4b	4b:thalamus_notes
bourneville's disease	CONDITION	4b	4b:thalamus_notes
infection of biliary tract	CONDITION	4b	4b:thalamus_notes
histoplasma capsulatum infection	CONDITION	4b	4b:thalamus_notes
raeb 1	CONDITION	4b	4b:thalamus_notes
malunion of fracture	CONDITION	4b	4b:thalamus_notes
glomerulonephritis vasculitis	CONDITION	4b	4b:thalamus_notes
cellulitis orbital	CONDITION	4b	4b:thalamus_notes
compression of brain	CONDITION	4b	4b:thalamus_notes
limb phantom	CONDITION	4b	4b:thalamus_notes
volvulus of small bowel	CONDITION	4b	4b:thalamus_notes
paraphrenia	CONDITION	4b	4b:thalamus_notes
bleeding external hemorrhoids	CONDITION	4b	4b:thalamus_notes
recurrent follicular lymphoma	CONDITION	4b	4b:thalamus_notes
recurrent rectal polyps	CONDITION	4b	4b:thalamus_notes
hydrocele of spermatic cord	CONDITION	4b	4b:thalamus_notes
spermatic cord lipoma	CONDITION	4b	4b:thalamus_notes
edema tracheal	CONDITION	4b	4b:thalamus_notes
schizotypal disorder	CONDITION	4b	4b:thalamus_notes
osteomyelitis of right foot	CONDITION	4b	4b:thalamus_notes
osteomyelitis of left foot	CONDITION	4b	4b:thalamus_notes
severe muscle atrophy	CONDITION	4b	4b:thalamus_notes
deficiency complement	CONDITION	4b	4b:thalamus_notes
swollen gland	CONDITION	4b	4b:thalamus_notes
malignant melanoma	CONDITION	4b	4b:thalamus_notes
exaggerated startle reaction	CONDITION	4b	4b:thalamus_notes
creutzfeldt-jakob	CONDITION	4b	4b:thalamus_notes
pelvis infection	CONDITION	4b	4b:thalamus_notes
squamous cell carcinoma in situ	CONDITION	4b	4b:thalamus_notes
basal cell carcinoma of eyelid	CONDITION	4b	4b:thalamus_notes
carcinoma of eyelid	CONDITION	4b	4b:thalamus_notes
eyelid neoplasm	CONDITION	4b	4b:thalamus_notes
meibomian cyst	CONDITION	4b	4b:thalamus_notes
endometrial neoplasia	CONDITION	4b	4b:thalamus_notes
juvenile idiopathic arthritis associated uveitis	CONDITION	4b	4b:thalamus_notes
hemorrhage intraocular	CONDITION	4b	4b:thalamus_notes
prostatitis acute	CONDITION	4b	4b:thalamus_notes
vascular disease atherosclerotic	CONDITION	4b	4b:thalamus_notes
multi-suture craniosynostosis	CONDITION	4b	4b:thalamus_notes
meningiomatosis	CONDITION	4b	4b:thalamus_notes
sclerosing adenosis	CONDITION	4b	4b:thalamus_notes
ectopic ossification	CONDITION	4b	4b:thalamus_notes
other alopecia	CONDITION	4b	4b:thalamus_notes
alopecias	CONDITION	4b	4b:thalamus_notes
pseudopterygium	CONDITION	4b	4b:thalamus_notes
non-necrotizing granulomatous inflammation	CONDITION	4b	4b:thalamus_notes
habit cough	CONDITION	4b	4b:thalamus_notes
ovarian neoplasm epithelial	CONDITION	4b	4b:thalamus_notes
sentinel tag	CONDITION	4b	4b:thalamus_notes
neoplasm of tongue	CONDITION	4b	4b:thalamus_notes
fulminant hepatitis b	CONDITION	4b	4b:thalamus_notes
chlamydial conjunctivitis	CONDITION	4b	4b:thalamus_notes
corneal fibrosis	CONDITION	4b	4b:thalamus_notes
thecoma	CONDITION	4b	4b:thalamus_notes
lipoid pneumonia exogenous	CONDITION	4b	4b:thalamus_notes
onychogryphosis	CONDITION	4b	4b:thalamus_notes
pseudoachalasia	CONDITION	4b	4b:thalamus_notes
swelling arm	CONDITION	4b	4b:thalamus_notes
early morning waking	CONDITION	4b	4b:thalamus_notes
other mycobacterial infection	CONDITION	4b	4b:thalamus_notes
uveal mass	CONDITION	4b	4b:thalamus_notes
mammalian meat allergy	CONDITION	4b	4b:thalamus_notes
primary intrahepatic cholangiocarcinoma	CONDITION	4b	4b:thalamus_notes
habitual lip biting	CONDITION	4b	4b:thalamus_notes
sarcoma stromal	CONDITION	4b	4b:thalamus_notes
apca	CONDITION	4b	4b:thalamus_notes
labor tocolysis	CONDITION	4b	4b:thalamus_notes
internal carotid artery disease	CONDITION	4b	4b:thalamus_notes
severe aortic valve regurgitation	CONDITION	4b	4b:thalamus_notes
early post-traumatic seizures	CONDITION	4b	4b:thalamus_notes
tuberculous arachnoiditis	CONDITION	4b	4b:thalamus_notes
leukemia acute	CONDITION	4b	4b:thalamus_notes
gliomatosis	CONDITION	4b	4b:thalamus_notes
convulsions tonic	CONDITION	4b	4b:thalamus_notes
abuse cocaine	CONDITION	4b	4b:thalamus_notes
focal impaired-awareness seizures	CONDITION	4b	4b:thalamus_notes
occlusion basilar artery	CONDITION	4b	4b:thalamus_notes
primary encephalitis	CONDITION	4b	4b:thalamus_notes
nervous system infection	CONDITION	4b	4b:thalamus_notes
subconjunctival hemorrhage od	CONDITION	4b	4b:thalamus_notes
csf otorrhea	CONDITION	4b	4b:thalamus_notes
benign adrenal neoplasm	CONDITION	4b	4b:thalamus_notes
reflux esophageal	CONDITION	4b	4b:thalamus_notes
diffuse glioma	CONDITION	4b	4b:thalamus_notes
dipyrone allergy	CONDITION	4b	4b:thalamus_notes
psoriasis genital	CONDITION	4b	4b:thalamus_notes
genital hsv	CONDITION	4b	4b:thalamus_notes
aids lymphoma	CONDITION	4b	4b:thalamus_notes
persistent oligoarticular jia	CONDITION	4b	4b:thalamus_notes
heart failure due to thyrotoxicosis	CONDITION	4b	4b:thalamus_notes
congenital coagulopathy	CONDITION	4b	4b:thalamus_notes
cardioembolic strokes	CONDITION	4b	4b:thalamus_notes
spinal epidural metastasis	CONDITION	4b	4b:thalamus_notes
insufficiency coronary artery	CONDITION	4b	4b:thalamus_notes
peripheral pulmonary stenosis	CONDITION	4b	4b:thalamus_notes
acute on chronic bronchitis	CONDITION	4b	4b:thalamus_notes
lymph node enlarged	CONDITION	4b	4b:thalamus_notes
cholangiocarcinoma, hilar	CONDITION	4b	4b:thalamus_notes
non-erosive reflux disease	CONDITION	4b	4b:thalamus_notes
bile reflux gastritis	CONDITION	4b	4b:thalamus_notes
hypokalemia chronic	CONDITION	4b	4b:thalamus_notes
isthmic spondylolisthesis	CONDITION	4b	4b:thalamus_notes
isotretinoin allergy	CONDITION	4b	4b:thalamus_notes
hip oa	CONDITION	4b	4b:thalamus_notes
peritonitis pelvic	CONDITION	4b	4b:thalamus_notes
thrombosed internal hemorrhoids	CONDITION	4b	4b:thalamus_notes
cardiovascular pinta	CONDITION	4b	4b:thalamus_notes
dysfunction platelets	CONDITION	4b	4b:thalamus_notes
amnestic seizure	CONDITION	4b	4b:thalamus_notes
chlamydia trachomatis pneumonia	CONDITION	4b	4b:thalamus_notes
aaion	CONDITION	4b	4b:thalamus_notes
bleed hemorrhoids	CONDITION	4b	4b:thalamus_notes
enterocolitis infectious	CONDITION	4b	4b:thalamus_notes
functional diarrhea	CONDITION	4b	4b:thalamus_notes
visceral edema	CONDITION	4b	4b:thalamus_notes
leiomyomatous uterus	CONDITION	4b	4b:thalamus_notes
tmj syndrome	CONDITION	4b	4b:thalamus_notes
urinary tract infection symptomatic	CONDITION	4b	4b:thalamus_notes
asthmatic bronchitis with acute exacerbation	CONDITION	4b	4b:thalamus_notes
angina unstable	CONDITION	4b	4b:thalamus_notes
hypercapnic acidosis	CONDITION	4b	4b:thalamus_notes
respiratory distress of newborn	CONDITION	4b	4b:thalamus_notes
retained fetal lung fluid	CONDITION	4b	4b:thalamus_notes
intraabdominal hemorrhage	CONDITION	4b	4b:thalamus_notes
traumatic intraventricular hemorrhage	CONDITION	4b	4b:thalamus_notes
skin infection localized	CONDITION	4b	4b:thalamus_notes
phls	CONDITION	4b	4b:thalamus_notes
alcohol and other drug use	CONDITION	4b	4b:thalamus_notes
uterine cramps	CONDITION	4b	4b:thalamus_notes
impetigo non-bullous	CONDITION	4b	4b:thalamus_notes
metastases to spine	CONDITION	4b	4b:thalamus_notes
carcinoma renal	CONDITION	4b	4b:thalamus_notes
lumbar spondylolysis	CONDITION	4b	4b:thalamus_notes
anhydramnios	CONDITION	4b	4b:thalamus_notes
complications pregnancy	CONDITION	4b	4b:thalamus_notes
diabetes pregnancy	CONDITION	4b	4b:thalamus_notes
nontoxic goiter	CONDITION	4b	4b:thalamus_notes
maternal sinus tachycardia	CONDITION	4b	4b:thalamus_notes
calcified pulmonary granuloma	CONDITION	4b	4b:thalamus_notes
narcotics use	CONDITION	4b	4b:thalamus_notes
cancer of bronchus	CONDITION	4b	4b:thalamus_notes
abscess dentoalveolar	CONDITION	4b	4b:thalamus_notes
bleed ulcer	CONDITION	4b	4b:thalamus_notes
target joint	CONDITION	4b	4b:thalamus_notes
hypotonicity	CONDITION	4b	4b:thalamus_notes
depression psychotic feature	CONDITION	4b	4b:thalamus_notes
chronic bronchitis with wheeze	CONDITION	4b	4b:thalamus_notes
acute bronchitis bacterial	CONDITION	4b	4b:thalamus_notes
infections leg	CONDITION	4b	4b:thalamus_notes
cricopharyngeal achalasia	CONDITION	4b	4b:thalamus_notes
bronchitis - acute	CONDITION	4b	4b:thalamus_notes
nmoas	CONDITION	4b	4b:thalamus_notes
fever hiv	CONDITION	4b	4b:thalamus_notes
syndrome renal failure	CONDITION	4b	4b:thalamus_notes
cerebellar cortical atrophy	CONDITION	4b	4b:thalamus_notes
hepatosteatosis	CONDITION	4b	4b:thalamus_notes
insulin dependent diabetic	CONDITION	4b	4b:thalamus_notes
cph	CONDITION	4b	4b:thalamus_notes
clarithromycin allergy	CONDITION	4b	4b:thalamus_notes
focal enlargement	CONDITION	4b	4b:thalamus_notes
acute bronchiolitis due to rsv	CONDITION	4b	4b:thalamus_notes
hyperemia reactive	CONDITION	4b	4b:thalamus_notes
pelvic cellulitis	CONDITION	4b	4b:thalamus_notes
drug-induced mucositis	CONDITION	4b	4b:thalamus_notes
foot infection cellulitis	CONDITION	4b	4b:thalamus_notes
stroke recrudescence	CONDITION	4b	4b:thalamus_notes
sleep-wake inversion	CONDITION	4b	4b:thalamus_notes
cholecystitis obstructive	CONDITION	4b	4b:thalamus_notes
syndrome viral	CONDITION	4b	4b:thalamus_notes
necrotizing gingivostomatitis	CONDITION	4b	4b:thalamus_notes
schizoaffective schizophrenia	CONDITION	4b	4b:thalamus_notes
hypnotic withdrawal	CONDITION	4b	4b:thalamus_notes
oncr	CONDITION	4b	4b:thalamus_notes
disc disease degenerative	CONDITION	4b	4b:thalamus_notes
postoperative back pain	CONDITION	4b	4b:thalamus_notes
rds of prematurity	CONDITION	4b	4b:thalamus_notes
rash neck	CONDITION	4b	4b:thalamus_notes
coughing headache	CONDITION	4b	4b:thalamus_notes
allergy to nitrofurantoin	CONDITION	4b	4b:thalamus_notes
nonvital tooth	CONDITION	4b	4b:thalamus_notes
perinatal cmv infection	CONDITION	4b	4b:thalamus_notes
infant leukemia	CONDITION	4b	4b:thalamus_notes
bleeding ears	CONDITION	4b	4b:thalamus_notes
plunging ranula	CONDITION	4b	4b:thalamus_notes
pericardial rupture	CONDITION	4b	4b:thalamus_notes
idis	CONDITION	4b	4b:thalamus_notes
reactive hyperemia	CONDITION	4b	4b:thalamus_notes
anemia normocytic chronic	CONDITION	4b	4b:thalamus_notes
mrsa sepsis	CONDITION	4b	4b:thalamus_notes
cor pulmonale exacerbation	CONDITION	4b	4b:thalamus_notes
benign melanocytic neoplasm	CONDITION	4b	4b:thalamus_notes
disc, herniated	CONDITION	4b	4b:thalamus_notes
cystic renal diseases	CONDITION	4b	4b:thalamus_notes
diaphragm elevated	CONDITION	4b	4b:thalamus_notes
childhood bronchiectasis	CONDITION	4b	4b:thalamus_notes
neuritis cervical	CONDITION	4b	4b:thalamus_notes
abscess subcutaneous	CONDITION	4b	4b:thalamus_notes
arthritis low back	CONDITION	4b	4b:thalamus_notes
length-dependent peripheral neuropathy	CONDITION	4b	4b:thalamus_notes
external popliteal neuropathy	CONDITION	4b	4b:thalamus_notes
incontinence fecal	CONDITION	4b	4b:thalamus_notes
tongue hemangioma	CONDITION	4b	4b:thalamus_notes
tongue neoplasm	CONDITION	4b	4b:thalamus_notes
bleeding in early pregnancy	CONDITION	4b	4b:thalamus_notes
dry purpura	CONDITION	4b	4b:thalamus_notes
herpes simplex virus encephalitis	CONDITION	4b	4b:thalamus_notes
allergic eosinophilia	CONDITION	4b	4b:thalamus_notes
maternal hypotension	CONDITION	4b	4b:thalamus_notes
pulmonary tumor thrombotic microangiopathy	CONDITION	4b	4b:thalamus_notes
fetal thrombocytopenia	CONDITION	4b	4b:thalamus_notes
fnait	CONDITION	4b	4b:thalamus_notes
isolated systolic hypertension	CONDITION	4b	4b:thalamus_notes
variant pku	CONDITION	4b	4b:thalamus_notes
bh4 deficiency	CONDITION	4b	4b:thalamus_notes
adynamic bone disease	CONDITION	4b	4b:thalamus_notes
upper extremity thrombosis	CONDITION	4b	4b:thalamus_notes
viral gastroenteritis due to rotavirus	CONDITION	4b	4b:thalamus_notes
cystitis chronic	CONDITION	4b	4b:thalamus_notes
mood disorder with depressive feature	CONDITION	4b	4b:thalamus_notes
vulvovaginal disease	CONDITION	4b	4b:thalamus_notes
necrotizing gingivitis	CONDITION	4b	4b:thalamus_notes
atypical odontalgia	CONDITION	4b	4b:thalamus_notes
eyelid abscess	CONDITION	4b	4b:thalamus_notes
medullary thyroid carcinoma recurrence	CONDITION	4b	4b:thalamus_notes
hypocalcemia symptomatic	CONDITION	4b	4b:thalamus_notes
lip sore	CONDITION	4b	4b:thalamus_notes
dka - diabetic ketoacidosis	CONDITION	4b	4b:thalamus_notes
finger infection	CONDITION	4b	4b:thalamus_notes
hnf1b-mody	CONDITION	4b	4b:thalamus_notes
penile verrucous carcinoma	CONDITION	4b	4b:thalamus_notes
tumor of oral cavity	CONDITION	4b	4b:thalamus_notes
radiation proctopathy	CONDITION	4b	4b:thalamus_notes
urine leaking	CONDITION	4b	4b:thalamus_notes
early congenital syphilis	CONDITION	4b	4b:thalamus_notes
ulcerative dermatitis	CONDITION	4b	4b:thalamus_notes
darkened skin	CONDITION	4b	4b:thalamus_notes
candida cystitis	CONDITION	4b	4b:thalamus_notes
odontogenic carcinoma	CONDITION	4b	4b:thalamus_notes
perineural mpnst	CONDITION	4b	4b:thalamus_notes
disorder tourette	CONDITION	4b	4b:thalamus_notes
cutaneous vascular malformations	CONDITION	4b	4b:thalamus_notes
desquamative interstitial pneumonia	CONDITION	4b	4b:thalamus_notes
infection due to trueperella pyogenes	CONDITION	4b	4b:thalamus_notes
bisphosphonate-associated osteonecrosis	CONDITION	4b	4b:thalamus_notes
