term	category	first_tier	first_source
rapid antigen detection	PROCEDURE	4b	4b:thalamus_notes
liver-directed therapy	PROCEDURE	4b	4b:thalamus_notes
peripheral blood smear interpretation	PROCEDURE	4b	4b:thalamus_notes
intestinal malrotation repair	PROCEDURE	4b	4b:thalamus_notes
cavopulmonary anastomosis	PROCEDURE	4b	4b:thalamus_notes
ladd's procedure	PROCEDURE	4b	4b:thalamus_notes
assessment procedures	PROCEDURE	4b	4b:thalamus_notes
myh9 gene	PROCEDURE	4b	4b:thalamus_notes
preadmission counseling	PROCEDURE	4b	4b:thalamus_notes
esophagus biopsy	PROCEDURE	4b	4b:thalamus_notes
external cardioversion	PROCEDURE	4b	4b:thalamus_notes
bone marrow plasma cells	PROCEDURE	4b	4b:thalamus_notes
ventricular tap	PROCEDURE	4b	4b:thalamus_notes
abdominal wall procedure	PROCEDURE	4b	4b:thalamus_notes
brachytherapy procedure	PROCEDURE	4b	4b:thalamus_notes
ultrasound of abdomen ruq	PROCEDURE	4b	4b:thalamus_notes
internal prosthesis	PROCEDURE	4b	4b:thalamus_notes
esophagogastroduodenoscopy with biopsy	PROCEDURE	4b	4b:thalamus_notes
inhaled bronchodilator prescribed	PROCEDURE	4b	4b:thalamus_notes
sputum culture candida	PROCEDURE	4b	4b:thalamus_notes
maltese cross	PROCEDURE	4b	4b:thalamus_notes
ova and parasites smears	PROCEDURE	4b	4b:thalamus_notes
catheterized urine culture	PROCEDURE	4b	4b:thalamus_notes
nitrite urine	PROCEDURE	4b	4b:thalamus_notes
pneumocystis jirovecii pneumonia prophylaxis	PROCEDURE	4b	4b:thalamus_notes
colposcopy with biopsy	PROCEDURE	4b	4b:thalamus_notes
elective surgical procedures	PROCEDURE	4b	4b:thalamus_notes
cxr lungs	PROCEDURE	4b	4b:thalamus_notes
amoebic serology	PROCEDURE	4b	4b:thalamus_notes
cover-uncover test	PROCEDURE	4b	4b:thalamus_notes
plasma zinc	PROCEDURE	4b	4b:thalamus_notes
volume replacement	PROCEDURE	4b	4b:thalamus_notes
discharge to ward	PROCEDURE	4b	4b:thalamus_notes
clavicle x-ray	PROCEDURE	4b	4b:thalamus_notes
epicardial lead placement	PROCEDURE	4b	4b:thalamus_notes
implant-supported prosthesis	PROCEDURE	4b	4b:thalamus_notes
bereavement counseling	PROCEDURE	4b	4b:thalamus_notes
sarcoma surgery	PROCEDURE	4b	4b:thalamus_notes
breast core biopsy	PROCEDURE	4b	4b:thalamus_notes
peripheral nerve ultrasound	PROCEDURE	4b	4b:thalamus_notes
pre-discharge assessment	PROCEDURE	4b	4b:thalamus_notes
right hemicolectomy with ileostomy	PROCEDURE	4b	4b:thalamus_notes
immunology studies	PROCEDURE	4b	4b:thalamus_notes
nerve blockade	PROCEDURE	4b	4b:thalamus_notes
monitor for allergic reaction	PROCEDURE	4b	4b:thalamus_notes
dilatation of bronchus	PROCEDURE	4b	4b:thalamus_notes
lesion identification	PROCEDURE	4b	4b:thalamus_notes
examination of optic disc	PROCEDURE	4b	4b:thalamus_notes
fundoscopic exam direct	PROCEDURE	4b	4b:thalamus_notes
asymptomatic screening	PROCEDURE	4b	4b:thalamus_notes
placement of healing abutment	PROCEDURE	4b	4b:thalamus_notes
diagnostic measures	PROCEDURE	4b	4b:thalamus_notes
dialysis hemodialysis	PROCEDURE	4b	4b:thalamus_notes
ct of right leg	PROCEDURE	4b	4b:thalamus_notes
exploration of scrotum	PROCEDURE	4b	4b:thalamus_notes
closure primary	PROCEDURE	4b	4b:thalamus_notes
admission to hospital unit	PROCEDURE	4b	4b:thalamus_notes
ligation of lymphatic	PROCEDURE	4b	4b:thalamus_notes
sds-page	PROCEDURE	4b	4b:thalamus_notes
drug screen cannabinoids	PROCEDURE	4b	4b:thalamus_notes
ct scan of thigh	PROCEDURE	4b	4b:thalamus_notes
reconstructive penile surgery	PROCEDURE	4b	4b:thalamus_notes
mri of scapula	PROCEDURE	4b	4b:thalamus_notes
mri scapula	PROCEDURE	4b	4b:thalamus_notes
cf protocol	PROCEDURE	4b	4b:thalamus_notes
intra-articular steroid injection	PROCEDURE	4b	4b:thalamus_notes
rheumatoid factor quantitative	PROCEDURE	4b	4b:thalamus_notes
fluids therapy	PROCEDURE	4b	4b:thalamus_notes
transesophageal echocardiogram	PROCEDURE	4b	4b:thalamus_notes
surgery head	PROCEDURE	4b	4b:thalamus_notes
intestinal ultrasound	PROCEDURE	4b	4b:thalamus_notes
jejunoscopy	PROCEDURE	4b	4b:thalamus_notes
ultrasound abdominal limited	PROCEDURE	4b	4b:thalamus_notes
decompression of median nerve	PROCEDURE	4b	4b:thalamus_notes
fascia incised	PROCEDURE	4b	4b:thalamus_notes
orthodontic procedures	PROCEDURE	4b	4b:thalamus_notes
category i tracing	PROCEDURE	4b	4b:thalamus_notes
uterine exam	PROCEDURE	4b	4b:thalamus_notes
electroacupuncture therapy	PROCEDURE	4b	4b:thalamus_notes
motor strength upper extremities	PROCEDURE	4b	4b:thalamus_notes
breast plastic surgery	PROCEDURE	4b	4b:thalamus_notes
timed urine collection	PROCEDURE	4b	4b:thalamus_notes
dose not changed	PROCEDURE	4b	4b:thalamus_notes
gi admission	PROCEDURE	4b	4b:thalamus_notes
cultures stool	PROCEDURE	4b	4b:thalamus_notes
panendoscopy	PROCEDURE	4b	4b:thalamus_notes
sputum culture for aspergillus flavus	PROCEDURE	4b	4b:thalamus_notes
retinal photography	PROCEDURE	4b	4b:thalamus_notes
skin implant	PROCEDURE	4b	4b:thalamus_notes
skin abrasion	PROCEDURE	4b	4b:thalamus_notes
somatomedin	PROCEDURE	4b	4b:thalamus_notes
sars-cov-2 antibody test	PROCEDURE	4b	4b:thalamus_notes
bone marrow smear	PROCEDURE	4b	4b:thalamus_notes
uric acid serum	PROCEDURE	4b	4b:thalamus_notes
ultrasound of abdominal wall	PROCEDURE	4b	4b:thalamus_notes
trachectomy	PROCEDURE	4b	4b:thalamus_notes
mri paranasal sinuses	PROCEDURE	4b	4b:thalamus_notes
thalidomide regimen	PROCEDURE	4b	4b:thalamus_notes
urod gene	PROCEDURE	4b	4b:thalamus_notes
treatment prednisone	PROCEDURE	4b	4b:thalamus_notes
kidneys transplant	PROCEDURE	4b	4b:thalamus_notes
scraping	PROCEDURE	4b	4b:thalamus_notes
carboplatin-etoposide regimen	PROCEDURE	4b	4b:thalamus_notes
breast prosthesis explantation	PROCEDURE	4b	4b:thalamus_notes
diet low potassium	PROCEDURE	4b	4b:thalamus_notes
absolute basophil count	PROCEDURE	4b	4b:thalamus_notes
il-6 measurement	PROCEDURE	4b	4b:thalamus_notes
tamoxifen regimen	PROCEDURE	4b	4b:thalamus_notes
hypotension management	PROCEDURE	4b	4b:thalamus_notes
living donor renal transplant	PROCEDURE	4b	4b:thalamus_notes
drainage ear	PROCEDURE	4b	4b:thalamus_notes
bone marrow procedure	PROCEDURE	4b	4b:thalamus_notes
plan and risks explained	PROCEDURE	4b	4b:thalamus_notes
lupus anticoagulant screen	PROCEDURE	4b	4b:thalamus_notes
plasma exchanges	PROCEDURE	4b	4b:thalamus_notes
scalp suture	PROCEDURE	4b	4b:thalamus_notes
pdmp review	PROCEDURE	4b	4b:thalamus_notes
shave excision	PROCEDURE	4b	4b:thalamus_notes
patient transportation	PROCEDURE	4b	4b:thalamus_notes
ct of mandible	PROCEDURE	4b	4b:thalamus_notes
cbc diff	PROCEDURE	4b	4b:thalamus_notes
breastfeeding assessment	PROCEDURE	4b	4b:thalamus_notes
autopsy services	PROCEDURE	4b	4b:thalamus_notes
tap block	PROCEDURE	4b	4b:thalamus_notes
bisoprolol therapy	PROCEDURE	4b	4b:thalamus_notes
urine dipstick for ketones	PROCEDURE	4b	4b:thalamus_notes
lymphocyte subset panel	PROCEDURE	4b	4b:thalamus_notes
treatment methotrexate	PROCEDURE	4b	4b:thalamus_notes
x-ray of pelvis	PROCEDURE	4b	4b:thalamus_notes
immunoprophylaxis	PROCEDURE	4b	4b:thalamus_notes
intermittent auscultation	PROCEDURE	4b	4b:thalamus_notes
insulin pump initiation	PROCEDURE	4b	4b:thalamus_notes
nasal septoplasty	PROCEDURE	4b	4b:thalamus_notes
refer for genetic counseling	PROCEDURE	4b	4b:thalamus_notes
allergy services	PROCEDURE	4b	4b:thalamus_notes
maintain patent airway	PROCEDURE	4b	4b:thalamus_notes
bone marrow culture	PROCEDURE	4b	4b:thalamus_notes
slit lamp fundoscopy	PROCEDURE	4b	4b:thalamus_notes
head mri without contrast	PROCEDURE	4b	4b:thalamus_notes
schober's test	PROCEDURE	4b	4b:thalamus_notes
endoscopic clipping	PROCEDURE	4b	4b:thalamus_notes
abdomen examination	PROCEDURE	4b	4b:thalamus_notes
aspergillus culture	PROCEDURE	4b	4b:thalamus_notes
testosterone cypionate therapy	PROCEDURE	4b	4b:thalamus_notes
clozapine and norclozapine level	PROCEDURE	4b	4b:thalamus_notes
safety risk assessment	PROCEDURE	4b	4b:thalamus_notes
rehabilitation care	PROCEDURE	4b	4b:thalamus_notes
cardiology studies	PROCEDURE	4b	4b:thalamus_notes
kidney mri	PROCEDURE	4b	4b:thalamus_notes
cardiac catheterization coronary angiography	PROCEDURE	4b	4b:thalamus_notes
endoscopy stomach	PROCEDURE	4b	4b:thalamus_notes
angiogram carotid	PROCEDURE	4b	4b:thalamus_notes
ureterocele repair	PROCEDURE	4b	4b:thalamus_notes
renal nuclear scan	PROCEDURE	4b	4b:thalamus_notes
gingival retraction technique	PROCEDURE	4b	4b:thalamus_notes
latex agglutination test	PROCEDURE	4b	4b:thalamus_notes
malaria rapid diagnostic test	PROCEDURE	4b	4b:thalamus_notes
g6pd test	PROCEDURE	4b	4b:thalamus_notes
vinorelbine regimen	PROCEDURE	4b	4b:thalamus_notes
cardiac monitor surveillance	PROCEDURE	4b	4b:thalamus_notes
treponema pallidum antibody	PROCEDURE	4b	4b:thalamus_notes
voiding urethrocystography	PROCEDURE	4b	4b:thalamus_notes
intradermal tests	PROCEDURE	4b	4b:thalamus_notes
urine drug screen ethanol	PROCEDURE	4b	4b:thalamus_notes
mouse bioassay	PROCEDURE	4b	4b:thalamus_notes
developmental exam	PROCEDURE	4b	4b:thalamus_notes
excision of hyperplastic tissue	PROCEDURE	4b	4b:thalamus_notes
mandible x-ray	PROCEDURE	4b	4b:thalamus_notes
fixation hip	PROCEDURE	4b	4b:thalamus_notes
viral test	PROCEDURE	4b	4b:thalamus_notes
frozen section diagnosis	PROCEDURE	4b	4b:thalamus_notes
dermatologic procedures	PROCEDURE	4b	4b:thalamus_notes
granulocyte transfusion	PROCEDURE	4b	4b:thalamus_notes
dysplasia assessment	PROCEDURE	4b	4b:thalamus_notes
subcutaneous fluid administration	PROCEDURE	4b	4b:thalamus_notes
subcutaneous hydration	PROCEDURE	4b	4b:thalamus_notes
implants removal	PROCEDURE	4b	4b:thalamus_notes
procedure on tooth	PROCEDURE	4b	4b:thalamus_notes
facial nerve decompression	PROCEDURE	4b	4b:thalamus_notes
hearing testing	PROCEDURE	4b	4b:thalamus_notes
presence of opioid	PROCEDURE	4b	4b:thalamus_notes
mood management	PROCEDURE	4b	4b:thalamus_notes
ammonium chloride acidification test	PROCEDURE	4b	4b:thalamus_notes
serum oxalate	PROCEDURE	4b	4b:thalamus_notes
examination of maxillary sinus	PROCEDURE	4b	4b:thalamus_notes
intracardiac echocardiography	PROCEDURE	4b	4b:thalamus_notes
limitations and risks	PROCEDURE	4b	4b:thalamus_notes
exploration of right scrotum	PROCEDURE	4b	4b:thalamus_notes
russell viper venom time	PROCEDURE	4b	4b:thalamus_notes
renal replacement therapies	PROCEDURE	4b	4b:thalamus_notes
flowmetry	PROCEDURE	4b	4b:thalamus_notes
massive blood transfusion	PROCEDURE	4b	4b:thalamus_notes
temporal artery exam	PROCEDURE	4b	4b:thalamus_notes
autologous transfusion	PROCEDURE	4b	4b:thalamus_notes
removal of residual root	PROCEDURE	4b	4b:thalamus_notes
ligation of esophageal varices	PROCEDURE	4b	4b:thalamus_notes
endoscopic variceal banding	PROCEDURE	4b	4b:thalamus_notes
mixed venous po2	PROCEDURE	4b	4b:thalamus_notes
repair abdomen	PROCEDURE	4b	4b:thalamus_notes
staging laparotomy	PROCEDURE	4b	4b:thalamus_notes
left oophorectomy	PROCEDURE	4b	4b:thalamus_notes
folfiri plus panitumumab	PROCEDURE	4b	4b:thalamus_notes
tympanostomy	PROCEDURE	4b	4b:thalamus_notes
surgery prolonged	PROCEDURE	4b	4b:thalamus_notes
ileocolostomy	PROCEDURE	4b	4b:thalamus_notes
remission induction	PROCEDURE	4b	4b:thalamus_notes
stomach surgery	PROCEDURE	4b	4b:thalamus_notes
rnax encourage communication	PROCEDURE	4b	4b:thalamus_notes
vitamin assay	PROCEDURE	4b	4b:thalamus_notes
arterial o2 saturation	PROCEDURE	4b	4b:thalamus_notes
parasite tests	PROCEDURE	4b	4b:thalamus_notes
varicose vein stripping	PROCEDURE	4b	4b:thalamus_notes
renal ultrasound right	PROCEDURE	4b	4b:thalamus_notes
subconjunctival injection	PROCEDURE	4b	4b:thalamus_notes
biopsy brain	PROCEDURE	4b	4b:thalamus_notes
pancreatic function tests	PROCEDURE	4b	4b:thalamus_notes
biopsies endoscopic	PROCEDURE	4b	4b:thalamus_notes
referral from orthodontist	PROCEDURE	4b	4b:thalamus_notes
closure of csf fistula	PROCEDURE	4b	4b:thalamus_notes
clinical handoff	PROCEDURE	4b	4b:thalamus_notes
care continuity	PROCEDURE	4b	4b:thalamus_notes
anesthesia topical	PROCEDURE	4b	4b:thalamus_notes
venous o2 saturation	PROCEDURE	4b	4b:thalamus_notes
balloon embolization	PROCEDURE	4b	4b:thalamus_notes
examination vaginal	PROCEDURE	4b	4b:thalamus_notes
mri of pancreas	PROCEDURE	4b	4b:thalamus_notes
aortic valve operation	PROCEDURE	4b	4b:thalamus_notes
api coryne	PROCEDURE	4b	4b:thalamus_notes
mrcp gallbladder	PROCEDURE	4b	4b:thalamus_notes
treatment tuberculosis	PROCEDURE	4b	4b:thalamus_notes
administration of antipyretic	PROCEDURE	4b	4b:thalamus_notes
tooth preparation	PROCEDURE	4b	4b:thalamus_notes
cleft lip repair	PROCEDURE	4b	4b:thalamus_notes
sinus extraction	PROCEDURE	4b	4b:thalamus_notes
cyclophosphamide-fludarabine	PROCEDURE	4b	4b:thalamus_notes
prenatal diagnoses	PROCEDURE	4b	4b:thalamus_notes
hemoglobin variant	PROCEDURE	4b	4b:thalamus_notes
albumin administration	PROCEDURE	4b	4b:thalamus_notes
pelvis ultrasound	PROCEDURE	4b	4b:thalamus_notes
albumin urine	PROCEDURE	4b	4b:thalamus_notes
peroxisomal beta-oxidation	PROCEDURE	4b	4b:thalamus_notes
a/g ratio calculation	PROCEDURE	4b	4b:thalamus_notes
drug screen urine	PROCEDURE	4b	4b:thalamus_notes
split-thickness autograft	PROCEDURE	4b	4b:thalamus_notes
peripheral vascular exam	PROCEDURE	4b	4b:thalamus_notes
serum vitamin b12	PROCEDURE	4b	4b:thalamus_notes
infectious disease notification	PROCEDURE	4b	4b:thalamus_notes
laparoscopy procedure	PROCEDURE	4b	4b:thalamus_notes
therapy cardiac rehabilitation	PROCEDURE	4b	4b:thalamus_notes
amputation of hallux	PROCEDURE	4b	4b:thalamus_notes
other diagnostic imaging	PROCEDURE	4b	4b:thalamus_notes
testing visual acuity	PROCEDURE	4b	4b:thalamus_notes
abortion counseling	PROCEDURE	4b	4b:thalamus_notes
abdominoplasty liposuction	PROCEDURE	4b	4b:thalamus_notes
diseases notification	PROCEDURE	4b	4b:thalamus_notes
bronchial provocation tests	PROCEDURE	4b	4b:thalamus_notes
inhibition test	PROCEDURE	4b	4b:thalamus_notes
perineal care education	PROCEDURE	4b	4b:thalamus_notes
neck cyst removal	PROCEDURE	4b	4b:thalamus_notes
choep regimen	PROCEDURE	4b	4b:thalamus_notes
choep	PROCEDURE	4b	4b:thalamus_notes
sdha gene	PROCEDURE	4b	4b:thalamus_notes
sdhc gene	PROCEDURE	4b	4b:thalamus_notes
mycophenolate level	PROCEDURE	4b	4b:thalamus_notes
care maternity	PROCEDURE	4b	4b:thalamus_notes
mechanotherapy	PROCEDURE	4b	4b:thalamus_notes
kinesitherapy	PROCEDURE	4b	4b:thalamus_notes
perfusion renal	PROCEDURE	4b	4b:thalamus_notes
contact ophthalmologist	PROCEDURE	4b	4b:thalamus_notes
a-scan	PROCEDURE	4b	4b:thalamus_notes
biopsies skin	PROCEDURE	4b	4b:thalamus_notes
referral to mental health team	PROCEDURE	4b	4b:thalamus_notes
tooth root resection	PROCEDURE	4b	4b:thalamus_notes
occlusal rehabilitation	PROCEDURE	4b	4b:thalamus_notes
admission to psychiatric hospital	PROCEDURE	4b	4b:thalamus_notes
psychiatric evaluation initial	PROCEDURE	4b	4b:thalamus_notes
long-term oxygen therapy	PROCEDURE	4b	4b:thalamus_notes
biopsy of peritoneal cavity	PROCEDURE	4b	4b:thalamus_notes
labor augmentation	PROCEDURE	4b	4b:thalamus_notes
ferning test	PROCEDURE	4b	4b:thalamus_notes
cf regimen	PROCEDURE	4b	4b:thalamus_notes
arteriography of aorta	PROCEDURE	4b	4b:thalamus_notes
excision lesion	PROCEDURE	4b	4b:thalamus_notes
mri pelvic	PROCEDURE	4b	4b:thalamus_notes
x-ray of hand, posteroanterior and lateral views	PROCEDURE	4b	4b:thalamus_notes
low phosphate diet	PROCEDURE	4b	4b:thalamus_notes
heart catheterization procedure	PROCEDURE	4b	4b:thalamus_notes
peritoneal fluid gram stain	PROCEDURE	4b	4b:thalamus_notes
maldi-tof mass spectrometry	PROCEDURE	4b	4b:thalamus_notes
eye preservation	PROCEDURE	4b	4b:thalamus_notes
evaluation functional	PROCEDURE	4b	4b:thalamus_notes
hypothermia induction	PROCEDURE	4b	4b:thalamus_notes
plasma oxalate level	PROCEDURE	4b	4b:thalamus_notes
hemodialysis catheter care	PROCEDURE	4b	4b:thalamus_notes
fundus fluorescein angiography	PROCEDURE	4b	4b:thalamus_notes
serum levetiracetam level	PROCEDURE	4b	4b:thalamus_notes
diet mechanical soft	PROCEDURE	4b	4b:thalamus_notes
aspiration of liver	PROCEDURE	4b	4b:thalamus_notes
catheterization urinary	PROCEDURE	4b	4b:thalamus_notes
admissn to ophthalmology dept	PROCEDURE	4b	4b:thalamus_notes
dental restorative procedure	PROCEDURE	4b	4b:thalamus_notes
therapy ultrasonic	PROCEDURE	4b	4b:thalamus_notes
amylase urine	PROCEDURE	4b	4b:thalamus_notes
pulp extirpation	PROCEDURE	4b	4b:thalamus_notes
bladder transurethral resection	PROCEDURE	4b	4b:thalamus_notes
bronchoscopy with dilation	PROCEDURE	4b	4b:thalamus_notes
api 20 strep	PROCEDURE	4b	4b:thalamus_notes
diet low residue	PROCEDURE	4b	4b:thalamus_notes
efficacy assessment	PROCEDURE	4b	4b:thalamus_notes
vitamin-rich diet	PROCEDURE	4b	4b:thalamus_notes
serum magnesium level	PROCEDURE	4b	4b:thalamus_notes
endocrine screen	PROCEDURE	4b	4b:thalamus_notes
metanephrines urine	PROCEDURE	4b	4b:thalamus_notes
ct angiography chest and abdomen	PROCEDURE	4b	4b:thalamus_notes
hospital admission	PROCEDURE	4b	4b:thalamus_notes
transsphenoidal hypophysectomy	PROCEDURE	4b	4b:thalamus_notes
potassium urine	PROCEDURE	4b	4b:thalamus_notes
endoscopic ultrasound of pancreas	PROCEDURE	4b	4b:thalamus_notes
tso 500	PROCEDURE	4b	4b:thalamus_notes
urine leukocyte esterase	PROCEDURE	4b	4b:thalamus_notes
sars cov 2 testing	PROCEDURE	4b	4b:thalamus_notes
stem cell infusion	PROCEDURE	4b	4b:thalamus_notes
hematology studies	PROCEDURE	4b	4b:thalamus_notes
films plain	PROCEDURE	4b	4b:thalamus_notes
refractive surgeries	PROCEDURE	4b	4b:thalamus_notes
implanted lens	PROCEDURE	4b	4b:thalamus_notes
x-ray abdomen	PROCEDURE	4b	4b:thalamus_notes
nasal cautery	PROCEDURE	4b	4b:thalamus_notes
permanent gastrostomy	PROCEDURE	4b	4b:thalamus_notes
lymphodepletion	PROCEDURE	4b	4b:thalamus_notes
duodenostomy	PROCEDURE	4b	4b:thalamus_notes
anti-factor viii antibodies	PROCEDURE	4b	4b:thalamus_notes
cryoprecipitation	PROCEDURE	4b	4b:thalamus_notes
estimated from	PROCEDURE	4b	4b:thalamus_notes
muscle stretching	PROCEDURE	4b	4b:thalamus_notes
heavy metal level	PROCEDURE	4b	4b:thalamus_notes
discussion about treatment	PROCEDURE	4b	4b:thalamus_notes
abv	PROCEDURE	4b	4b:thalamus_notes
weighing patient	PROCEDURE	4b	4b:thalamus_notes
surgery oral maxillofacial	PROCEDURE	4b	4b:thalamus_notes
hysterectomy vaginal	PROCEDURE	4b	4b:thalamus_notes
routine immunization	PROCEDURE	4b	4b:thalamus_notes
unclassified cells	PROCEDURE	4b	4b:thalamus_notes
sinus excision	PROCEDURE	4b	4b:thalamus_notes
reconstruction of left breast	PROCEDURE	4b	4b:thalamus_notes
ulcer dressing	PROCEDURE	4b	4b:thalamus_notes
biopsy of blood vessel	PROCEDURE	4b	4b:thalamus_notes
thyroid parathyroid glands	PROCEDURE	4b	4b:thalamus_notes
atrial fibrillation cardioversion	PROCEDURE	4b	4b:thalamus_notes
adolescent medicine service	PROCEDURE	4b	4b:thalamus_notes
thrombolytic therapies	PROCEDURE	4b	4b:thalamus_notes
chest wall surgery	PROCEDURE	4b	4b:thalamus_notes
mycobacterium culture	PROCEDURE	4b	4b:thalamus_notes
exploratory median sternotomy	PROCEDURE	4b	4b:thalamus_notes
repair fistula	PROCEDURE	4b	4b:thalamus_notes
ie protocol	PROCEDURE	4b	4b:thalamus_notes
thoracoscopic pleurodesis	PROCEDURE	4b	4b:thalamus_notes
pleural procedure	PROCEDURE	4b	4b:thalamus_notes
replacement of aortic arch	PROCEDURE	4b	4b:thalamus_notes
blood platelet transfusion	PROCEDURE	4b	4b:thalamus_notes
review systems	PROCEDURE	4b	4b:thalamus_notes
procedure nursing	PROCEDURE	4b	4b:thalamus_notes
cataract management	PROCEDURE	4b	4b:thalamus_notes
weight management advised	PROCEDURE	4b	4b:thalamus_notes
phlebotomy procedure	PROCEDURE	4b	4b:thalamus_notes
urgent surgical procedure	PROCEDURE	4b	4b:thalamus_notes
bypass grafts vascular	PROCEDURE	4b	4b:thalamus_notes
monitoring fluid output	PROCEDURE	4b	4b:thalamus_notes
triple coronary bypass	PROCEDURE	4b	4b:thalamus_notes
ureterovesical anastomosis	PROCEDURE	4b	4b:thalamus_notes
ultrasound of bilateral upper extremities	PROCEDURE	4b	4b:thalamus_notes
cystostomy with drainage	PROCEDURE	4b	4b:thalamus_notes
blood eosinophil count	PROCEDURE	4b	4b:thalamus_notes
ankle splinting	PROCEDURE	4b	4b:thalamus_notes
schober	PROCEDURE	4b	4b:thalamus_notes
irradiation of mediastinum	PROCEDURE	4b	4b:thalamus_notes
mri of pituitary gland	PROCEDURE	4b	4b:thalamus_notes
tumor response assessment	PROCEDURE	4b	4b:thalamus_notes
pacemaker ventricular	PROCEDURE	4b	4b:thalamus_notes
light chain level	PROCEDURE	4b	4b:thalamus_notes
nephelometry	PROCEDURE	4b	4b:thalamus_notes
antimitochondrial antibody	PROCEDURE	4b	4b:thalamus_notes
debridement of tendon	PROCEDURE	4b	4b:thalamus_notes
gastrectomy complete	PROCEDURE	4b	4b:thalamus_notes
oxaliplatin regimen	PROCEDURE	4b	4b:thalamus_notes
polypectomy colon	PROCEDURE	4b	4b:thalamus_notes
bed conversion	PROCEDURE	4b	4b:thalamus_notes
irinotecan-bevacizumab regimen	PROCEDURE	4b	4b:thalamus_notes
surgery oral	PROCEDURE	4b	4b:thalamus_notes
diagnostic percutaneous aspiration	PROCEDURE	4b	4b:thalamus_notes
tourniquet release	PROCEDURE	4b	4b:thalamus_notes
interscalene block	PROCEDURE	4b	4b:thalamus_notes
infusion continuous	PROCEDURE	4b	4b:thalamus_notes
surgery ankle fracture	PROCEDURE	4b	4b:thalamus_notes
drainage lymphatic	PROCEDURE	4b	4b:thalamus_notes
lymphatic excision	PROCEDURE	4b	4b:thalamus_notes
surgeries vascular	PROCEDURE	4b	4b:thalamus_notes
venous cutdown	PROCEDURE	4b	4b:thalamus_notes
irrigation following intubation	PROCEDURE	4b	4b:thalamus_notes
infusion intravenous	PROCEDURE	4b	4b:thalamus_notes
femoral hernia repair	PROCEDURE	4b	4b:thalamus_notes
care ventilator	PROCEDURE	4b	4b:thalamus_notes
advp	PROCEDURE	4b	4b:thalamus_notes
ambulation therapy	PROCEDURE	4b	4b:thalamus_notes
vocational therapy	PROCEDURE	4b	4b:thalamus_notes
partial hepatectomy segmentectomy	PROCEDURE	4b	4b:thalamus_notes
ct pet scans	PROCEDURE	4b	4b:thalamus_notes
coproporphyrinogen	PROCEDURE	4b	4b:thalamus_notes
combined diagnostic and therapeutic	PROCEDURE	4b	4b:thalamus_notes
temperature monitor	PROCEDURE	4b	4b:thalamus_notes
masson trichrome	PROCEDURE	4b	4b:thalamus_notes
hiv infection diagnosis	PROCEDURE	4b	4b:thalamus_notes
gram stain of sputum	PROCEDURE	4b	4b:thalamus_notes
neonatal screenings	PROCEDURE	4b	4b:thalamus_notes
endodontic obturation	PROCEDURE	4b	4b:thalamus_notes
care ostomy	PROCEDURE	4b	4b:thalamus_notes
high calorie diet	PROCEDURE	4b	4b:thalamus_notes
reinforcing adherence	PROCEDURE	4b	4b:thalamus_notes
administration of cortisone	PROCEDURE	4b	4b:thalamus_notes
correct malocclusion	PROCEDURE	4b	4b:thalamus_notes
proctosigmoidoscopy dx	PROCEDURE	4b	4b:thalamus_notes
hla-b7	PROCEDURE	4b	4b:thalamus_notes
tpf regimen	PROCEDURE	4b	4b:thalamus_notes
tracheostomy care management	PROCEDURE	4b	4b:thalamus_notes
transurethral prostate resection	PROCEDURE	4b	4b:thalamus_notes
lavage therapy	PROCEDURE	4b	4b:thalamus_notes
evaluation of response to treatment	PROCEDURE	4b	4b:thalamus_notes
patient schedules	PROCEDURE	4b	4b:thalamus_notes
transtubular potassium gradient	PROCEDURE	4b	4b:thalamus_notes
oral steroids started	PROCEDURE	4b	4b:thalamus_notes
prothrombin times	PROCEDURE	4b	4b:thalamus_notes
dietary service	PROCEDURE	4b	4b:thalamus_notes
percutaneous cholangiography	PROCEDURE	4b	4b:thalamus_notes
lip manipulation	PROCEDURE	4b	4b:thalamus_notes
venous ligation	PROCEDURE	4b	4b:thalamus_notes
gallbladder procedure	PROCEDURE	4b	4b:thalamus_notes
therapy prescribed	PROCEDURE	4b	4b:thalamus_notes
total bile acids	PROCEDURE	4b	4b:thalamus_notes
fern test	PROCEDURE	4b	4b:thalamus_notes
ct - musculoskeletal	PROCEDURE	4b	4b:thalamus_notes
urine nitrite	PROCEDURE	4b	4b:thalamus_notes
partial gastrectomy and gastrojejunostomy	PROCEDURE	4b	4b:thalamus_notes
stool culture for bacteria	PROCEDURE	4b	4b:thalamus_notes
ct scan head and neck	PROCEDURE	4b	4b:thalamus_notes
urine uroporphyrin	PROCEDURE	4b	4b:thalamus_notes
total leukocyte count	PROCEDURE	4b	4b:thalamus_notes
biopsies bone marrow	PROCEDURE	4b	4b:thalamus_notes
contrasted ct scan	PROCEDURE	4b	4b:thalamus_notes
lung bilobectomy	PROCEDURE	4b	4b:thalamus_notes
repair of right eye	PROCEDURE	4b	4b:thalamus_notes
incision and biopsy	PROCEDURE	4b	4b:thalamus_notes
inspection of stump	PROCEDURE	4b	4b:thalamus_notes
surgery excision	PROCEDURE	4b	4b:thalamus_notes
iv chemotherapy	PROCEDURE	4b	4b:thalamus_notes
tracheostomy decannulation	PROCEDURE	4b	4b:thalamus_notes
fecal fat measurement	PROCEDURE	4b	4b:thalamus_notes
