term	category	first_tier	first_source
phalanx of middle finger	ANATOMY	4b	4b:thalamus_notes
hand - right	ANATOMY	4b	4b:thalamus_notes
pulmonary artery bilateral	ANATOMY	4b	4b:thalamus_notes
vaginal bladder	ANATOMY	4b	4b:thalamus_notes
ventral pons	ANATOMY	4b	4b:thalamus_notes
skin mouth	ANATOMY	4b	4b:thalamus_notes
pancreas liver	ANATOMY	4b	4b:thalamus_notes
antitragus	ANATOMY	4b	4b:thalamus_notes
glands submandibular	ANATOMY	4b	4b:thalamus_notes
ankle skin	ANATOMY	4b	4b:thalamus_notes
right skin	ANATOMY	4b	4b:thalamus_notes
left femoral region	ANATOMY	4b	4b:thalamus_notes
ovary right	ANATOMY	4b	4b:thalamus_notes
laryngeal wall	ANATOMY	4b	4b:thalamus_notes
para-aortic region	ANATOMY	4b	4b:thalamus_notes
left deltoid muscle	ANATOMY	4b	4b:thalamus_notes
first diagonal artery	ANATOMY	4b	4b:thalamus_notes
upper pole of kidney	ANATOMY	4b	4b:thalamus_notes
radial styloid process	ANATOMY	4b	4b:thalamus_notes
lung left	ANATOMY	4b	4b:thalamus_notes
teeth maxillary	ANATOMY	4b	4b:thalamus_notes
cervical vein	ANATOMY	4b	4b:thalamus_notes
region skin	ANATOMY	4b	4b:thalamus_notes
parasymphyseal region mandible	ANATOMY	4b	4b:thalamus_notes
cystic duct stump	ANATOMY	4b	4b:thalamus_notes
crural region	ANATOMY	4b	4b:thalamus_notes
prepatellar bursa	ANATOMY	4b	4b:thalamus_notes
left mandibular third molar tooth	ANATOMY	4b	4b:thalamus_notes
wrist - right	ANATOMY	4b	4b:thalamus_notes
left lunate	ANATOMY	4b	4b:thalamus_notes
penis foreskin	ANATOMY	4b	4b:thalamus_notes
pulm arteries	ANATOMY	4b	4b:thalamus_notes
mandibular condyles	ANATOMY	4b	4b:thalamus_notes
13l	ANATOMY	4b	4b:thalamus_notes
cranial nerve xii	ANATOMY	4b	4b:thalamus_notes
first mandibular molar tooth	ANATOMY	4b	4b:thalamus_notes
first molar tooth	ANATOMY	4b	4b:thalamus_notes
posterior dentition	ANATOMY	4b	4b:thalamus_notes
atrial structure	ANATOMY	4b	4b:thalamus_notes
part of gill	ANATOMY	4b	4b:thalamus_notes
left index finger skin	ANATOMY	4b	4b:thalamus_notes
communicating artery	ANATOMY	4b	4b:thalamus_notes
forearm left	ANATOMY	4b	4b:thalamus_notes
entire lower lip	ANATOMY	4b	4b:thalamus_notes
femoral vessel	ANATOMY	4b	4b:thalamus_notes
left thumb nail	ANATOMY	4b	4b:thalamus_notes
subgaleal fluid	ANATOMY	4b	4b:thalamus_notes
field h	ANATOMY	4b	4b:thalamus_notes
orbital vein	ANATOMY	4b	4b:thalamus_notes
renal vein left	ANATOMY	4b	4b:thalamus_notes
supraorbital area	ANATOMY	4b	4b:thalamus_notes
nerve sympathetic	ANATOMY	4b	4b:thalamus_notes
lower uterine segment	ANATOMY	4b	4b:thalamus_notes
lobe of thyroid gland	ANATOMY	4b	4b:thalamus_notes
frontal lobe right	ANATOMY	4b	4b:thalamus_notes
right hand back	ANATOMY	4b	4b:thalamus_notes
lower left hemithorax	ANATOMY	4b	4b:thalamus_notes
c1 level	ANATOMY	4b	4b:thalamus_notes
left inferior eyelid	ANATOMY	4b	4b:thalamus_notes
gastric vasculature	ANATOMY	4b	4b:thalamus_notes
occlusal surface	ANATOMY	4b	4b:thalamus_notes
mesentery of sigmoid colon	ANATOMY	4b	4b:thalamus_notes
duct pancreatic	ANATOMY	4b	4b:thalamus_notes
mesorectum	ANATOMY	4b	4b:thalamus_notes
dental follicle	ANATOMY	4b	4b:thalamus_notes
right foot dorsum	ANATOMY	4b	4b:thalamus_notes
left retromolar region	ANATOMY	4b	4b:thalamus_notes
brain skull	ANATOMY	4b	4b:thalamus_notes
lower hemithorax	ANATOMY	4b	4b:thalamus_notes
ectopic parathyroid tissue	ANATOMY	4b	4b:thalamus_notes
anterior chamber right eye	ANATOMY	4b	4b:thalamus_notes
neck lymph node	ANATOMY	4b	4b:thalamus_notes
left pectoral musculature	ANATOMY	4b	4b:thalamus_notes
face lip	ANATOMY	4b	4b:thalamus_notes
upper aerodigestive tract	ANATOMY	4b	4b:thalamus_notes
radius and ulna left	ANATOMY	4b	4b:thalamus_notes
shaft of radius	ANATOMY	4b	4b:thalamus_notes
portal lymph node	ANATOMY	4b	4b:thalamus_notes
left maxillary tuberosity	ANATOMY	4b	4b:thalamus_notes
lung bilateral	ANATOMY	4b	4b:thalamus_notes
root of tooth 4	ANATOMY	4b	4b:thalamus_notes
pelvic back	ANATOMY	4b	4b:thalamus_notes
femoro-popliteal	ANATOMY	4b	4b:thalamus_notes
preauricular skin	ANATOMY	4b	4b:thalamus_notes
cementoblast	ANATOMY	4b	4b:thalamus_notes
15s	ANATOMY	4b	4b:thalamus_notes
nasopalatine nerve	ANATOMY	4b	4b:thalamus_notes
knees skin	ANATOMY	4b	4b:thalamus_notes
bile ducts gallbladder	ANATOMY	4b	4b:thalamus_notes
subcutaneous bursa	ANATOMY	4b	4b:thalamus_notes
calcaneal region	ANATOMY	4b	4b:thalamus_notes
left calcaneus	ANATOMY	4b	4b:thalamus_notes
lead v6	ANATOMY	4b	4b:thalamus_notes
left thigh musculature	ANATOMY	4b	4b:thalamus_notes
tfmp	ANATOMY	4b	4b:thalamus_notes
right external obturator muscle	ANATOMY	4b	4b:thalamus_notes
urethral wall	ANATOMY	4b	4b:thalamus_notes
renal artery and its branches	ANATOMY	4b	4b:thalamus_notes
jugular vein left	ANATOMY	4b	4b:thalamus_notes
surface of lens	ANATOMY	4b	4b:thalamus_notes
internal nasal mucosa	ANATOMY	4b	4b:thalamus_notes
wall of vein	ANATOMY	4b	4b:thalamus_notes
venous segment	ANATOMY	4b	4b:thalamus_notes
right second toe skin	ANATOMY	4b	4b:thalamus_notes
entire base of tongue	ANATOMY	4b	4b:thalamus_notes
cecum surface	ANATOMY	4b	4b:thalamus_notes
hemiazygos vein	ANATOMY	4b	4b:thalamus_notes
hand skin	ANATOMY	4b	4b:thalamus_notes
ovarian fossa	ANATOMY	4b	4b:thalamus_notes
aorta thoracic	ANATOMY	4b	4b:thalamus_notes
muscles pectineus	ANATOMY	4b	4b:thalamus_notes
lve	ANATOMY	4b	4b:thalamus_notes
cutaneous muscle	ANATOMY	4b	4b:thalamus_notes
cheek skin	ANATOMY	4b	4b:thalamus_notes
venae cavae	ANATOMY	4b	4b:thalamus_notes
oral region	ANATOMY	4b	4b:thalamus_notes
vulva vagina	ANATOMY	4b	4b:thalamus_notes
liver lobe	ANATOMY	4b	4b:thalamus_notes
cns structure	ANATOMY	4b	4b:thalamus_notes
anterior surface of rectum	ANATOMY	4b	4b:thalamus_notes
superior lingular bronchus	ANATOMY	4b	4b:thalamus_notes
anterolateral system	ANATOMY	4b	4b:thalamus_notes
calf left	ANATOMY	4b	4b:thalamus_notes
paraurethral skene gland	ANATOMY	4b	4b:thalamus_notes
posterior aspect of heel	ANATOMY	4b	4b:thalamus_notes
cranium and face	ANATOMY	4b	4b:thalamus_notes
pulm vein	ANATOMY	4b	4b:thalamus_notes
popliteal artery right	ANATOMY	4b	4b:thalamus_notes
endopelvic fascia	ANATOMY	4b	4b:thalamus_notes
femoral vein and popliteal vein	ANATOMY	4b	4b:thalamus_notes
cerebellar nuclei	ANATOMY	4b	4b:thalamus_notes
atrium right	ANATOMY	4b	4b:thalamus_notes
muscles supraspinatus	ANATOMY	4b	4b:thalamus_notes
cervical esophagus	ANATOMY	4b	4b:thalamus_notes
left gastrocnemius muscle	ANATOMY	4b	4b:thalamus_notes
structures tooth	ANATOMY	4b	4b:thalamus_notes
right submandibular ganglion	ANATOMY	4b	4b:thalamus_notes
shaft of tibia	ANATOMY	4b	4b:thalamus_notes
left orbit roof	ANATOMY	4b	4b:thalamus_notes
artery large	ANATOMY	4b	4b:thalamus_notes
lung left upper lobe	ANATOMY	4b	4b:thalamus_notes
gonadal structure	ANATOMY	4b	4b:thalamus_notes
brain left	ANATOMY	4b	4b:thalamus_notes
both ureters	ANATOMY	4b	4b:thalamus_notes
elbow bursa	ANATOMY	4b	4b:thalamus_notes
maxillofacial bone	ANATOMY	4b	4b:thalamus_notes
femoral epiphysis	ANATOMY	4b	4b:thalamus_notes
upper limb muscle	ANATOMY	4b	4b:thalamus_notes
lumbar nerve	ANATOMY	4b	4b:thalamus_notes
abdomen skin	ANATOMY	4b	4b:thalamus_notes
neck and superior mediastinum	ANATOMY	4b	4b:thalamus_notes
area 27	ANATOMY	4b	4b:thalamus_notes
peripheral veins bilateral	ANATOMY	4b	4b:thalamus_notes
node lymph	ANATOMY	4b	4b:thalamus_notes
cecum mucosa	ANATOMY	4b	4b:thalamus_notes
entire upper eyelid	ANATOMY	4b	4b:thalamus_notes
palpebral ligament	ANATOMY	4b	4b:thalamus_notes
left upper lung zone	ANATOMY	4b	4b:thalamus_notes
urinary conduit	ANATOMY	4b	4b:thalamus_notes
lower extremity bones	ANATOMY	4b	4b:thalamus_notes
broad ligament of uterus	ANATOMY	4b	4b:thalamus_notes
shaft of second metatarsal	ANATOMY	4b	4b:thalamus_notes
second metatarsal bone	ANATOMY	4b	4b:thalamus_notes
medial cuneiform	ANATOMY	4b	4b:thalamus_notes
pris	ANATOMY	4b	4b:thalamus_notes
pre-auricular region	ANATOMY	4b	4b:thalamus_notes
preauricular node	ANATOMY	4b	4b:thalamus_notes
autologous vein graft	ANATOMY	4b	4b:thalamus_notes
anatomic site	ANATOMY	4b	4b:thalamus_notes
skin of neck	ANATOMY	4b	4b:thalamus_notes
pulp of great toe	ANATOMY	4b	4b:thalamus_notes
thigh skin	ANATOMY	4b	4b:thalamus_notes
abdominal aorta and its branches	ANATOMY	4b	4b:thalamus_notes
hilum of spleen	ANATOMY	4b	4b:thalamus_notes
teat	ANATOMY	4b	4b:thalamus_notes
vermilion of lower lip	ANATOMY	4b	4b:thalamus_notes
retinal veins	ANATOMY	4b	4b:thalamus_notes
posterior left lower lung zone	ANATOMY	4b	4b:thalamus_notes
lower vermilion	ANATOMY	4b	4b:thalamus_notes
anterolateral chest wall	ANATOMY	4b	4b:thalamus_notes
upper extremity - left	ANATOMY	4b	4b:thalamus_notes
superior pole of right testis	ANATOMY	4b	4b:thalamus_notes
shaft penis	ANATOMY	4b	4b:thalamus_notes
left psoas major muscle	ANATOMY	4b	4b:thalamus_notes
left inguinal ligament	ANATOMY	4b	4b:thalamus_notes
mental protuberance	ANATOMY	4b	4b:thalamus_notes
corticobulbar tracts	ANATOMY	4b	4b:thalamus_notes
ureter and pelvis	ANATOMY	4b	4b:thalamus_notes
cervix myometrium	ANATOMY	4b	4b:thalamus_notes
epididymi	ANATOMY	4b	4b:thalamus_notes
lobar artery	ANATOMY	4b	4b:thalamus_notes
axilla skin	ANATOMY	4b	4b:thalamus_notes
l hand	ANATOMY	4b	4b:thalamus_notes
knee bilateral	ANATOMY	4b	4b:thalamus_notes
second part of duodenum	ANATOMY	4b	4b:thalamus_notes
base heart	ANATOMY	4b	4b:thalamus_notes
retinal	ANATOMY	4b	4b:thalamus_notes
right foot skin	ANATOMY	4b	4b:thalamus_notes
face skin	ANATOMY	4b	4b:thalamus_notes
lower third esophagus	ANATOMY	4b	4b:thalamus_notes
left pinna	ANATOMY	4b	4b:thalamus_notes
external nasal skin	ANATOMY	4b	4b:thalamus_notes
entire cranium	ANATOMY	4b	4b:thalamus_notes
head soft tissue	ANATOMY	4b	4b:thalamus_notes
pubic branch	ANATOMY	4b	4b:thalamus_notes
couinaud segment	ANATOMY	4b	4b:thalamus_notes
foot vasculature	ANATOMY	4b	4b:thalamus_notes
digital nerve	ANATOMY	4b	4b:thalamus_notes
ramus anterior	ANATOMY	4b	4b:thalamus_notes
left labium majus	ANATOMY	4b	4b:thalamus_notes
shins skin	ANATOMY	4b	4b:thalamus_notes
axilla left	ANATOMY	4b	4b:thalamus_notes
bronchial submucosa	ANATOMY	4b	4b:thalamus_notes
left semitendinosus	ANATOMY	4b	4b:thalamus_notes
kidney - right	ANATOMY	4b	4b:thalamus_notes
right ulnar nerve	ANATOMY	4b	4b:thalamus_notes
vena cava inferior	ANATOMY	4b	4b:thalamus_notes
intradural intermedullary	ANATOMY	4b	4b:thalamus_notes
l5 dermatome	ANATOMY	4b	4b:thalamus_notes
anterior thalamus	ANATOMY	4b	4b:thalamus_notes
kidney pelvis	ANATOMY	4b	4b:thalamus_notes
abdominal viscus	ANATOMY	4b	4b:thalamus_notes
temporal skin	ANATOMY	4b	4b:thalamus_notes
upper left lateral incisor	ANATOMY	4b	4b:thalamus_notes
dorsal spinous process	ANATOMY	4b	4b:thalamus_notes
region of right ventricle	ANATOMY	4b	4b:thalamus_notes
para-aortic lymph node	ANATOMY	4b	4b:thalamus_notes
area 14	ANATOMY	4b	4b:thalamus_notes
upper lobar bronchus	ANATOMY	4b	4b:thalamus_notes
antero-lateral column	ANATOMY	4b	4b:thalamus_notes
gasserian ganglion	ANATOMY	4b	4b:thalamus_notes
right lateral thoracic region	ANATOMY	4b	4b:thalamus_notes
both atria	ANATOMY	4b	4b:thalamus_notes
h iv	ANATOMY	4b	4b:thalamus_notes
white of eye	ANATOMY	4b	4b:thalamus_notes
head cervical spine	ANATOMY	4b	4b:thalamus_notes
tooth 27	ANATOMY	4b	4b:thalamus_notes
periungual skin	ANATOMY	4b	4b:thalamus_notes
terminal filum	ANATOMY	4b	4b:thalamus_notes
entire ileum	ANATOMY	4b	4b:thalamus_notes
lateral wall of hypopharynx	ANATOMY	4b	4b:thalamus_notes
colon and rectum structure	ANATOMY	4b	4b:thalamus_notes
right dorsal wrist	ANATOMY	4b	4b:thalamus_notes
arteries kidneys	ANATOMY	4b	4b:thalamus_notes
distal-lingual	ANATOMY	4b	4b:thalamus_notes
posterior part of neck	ANATOMY	4b	4b:thalamus_notes
odontoid process	ANATOMY	4b	4b:thalamus_notes
supratentorial brain	ANATOMY	4b	4b:thalamus_notes
external jugular veins	ANATOMY	4b	4b:thalamus_notes
level ii lymph node	ANATOMY	4b	4b:thalamus_notes
wrist left	ANATOMY	4b	4b:thalamus_notes
chest pleura	ANATOMY	4b	4b:thalamus_notes
right upper quadrant abdomen	ANATOMY	4b	4b:thalamus_notes
cardio-pulmonary	ANATOMY	4b	4b:thalamus_notes
lumbar vertebral body	ANATOMY	4b	4b:thalamus_notes
perirenal fascia	ANATOMY	4b	4b:thalamus_notes
auricle left	ANATOMY	4b	4b:thalamus_notes
duodenum and jejunum	ANATOMY	4b	4b:thalamus_notes
malar region of face	ANATOMY	4b	4b:thalamus_notes
posterior maxillary teeth	ANATOMY	4b	4b:thalamus_notes
left gluteus medius	ANATOMY	4b	4b:thalamus_notes
lead v5	ANATOMY	4b	4b:thalamus_notes
region of face	ANATOMY	4b	4b:thalamus_notes
forehead skin	ANATOMY	4b	4b:thalamus_notes
falciform ligament	ANATOMY	4b	4b:thalamus_notes
upper limb skin	ANATOMY	4b	4b:thalamus_notes
non-coronary sinus	ANATOMY	4b	4b:thalamus_notes
pararenal fascia	ANATOMY	4b	4b:thalamus_notes
feet bone	ANATOMY	4b	4b:thalamus_notes
kidney interpolar region	ANATOMY	4b	4b:thalamus_notes
left submandibular gland lobe	ANATOMY	4b	4b:thalamus_notes
laryngeal muscle	ANATOMY	4b	4b:thalamus_notes
leaflet of tricuspid valve	ANATOMY	4b	4b:thalamus_notes
thigh muscle	ANATOMY	4b	4b:thalamus_notes
metatarsal joint	ANATOMY	4b	4b:thalamus_notes
bodies vertebral	ANATOMY	4b	4b:thalamus_notes
left buttock skin	ANATOMY	4b	4b:thalamus_notes
iris right eye	ANATOMY	4b	4b:thalamus_notes
entire left foot	ANATOMY	4b	4b:thalamus_notes
left foot skin	ANATOMY	4b	4b:thalamus_notes
calcaneofibular ligament	ANATOMY	4b	4b:thalamus_notes
infrarenal aortic segment	ANATOMY	4b	4b:thalamus_notes
white matter of cerebellum	ANATOMY	4b	4b:thalamus_notes
left lip	ANATOMY	4b	4b:thalamus_notes
region of spleen	ANATOMY	4b	4b:thalamus_notes
frontal bones	ANATOMY	4b	4b:thalamus_notes
epiphyseal plates	ANATOMY	4b	4b:thalamus_notes
pulm valve	ANATOMY	4b	4b:thalamus_notes
right lower second molar tooth	ANATOMY	4b	4b:thalamus_notes
knee left	ANATOMY	4b	4b:thalamus_notes
lip skin	ANATOMY	4b	4b:thalamus_notes
costochondral joint 1	ANATOMY	4b	4b:thalamus_notes
entire mons pubis	ANATOMY	4b	4b:thalamus_notes
region of penis	ANATOMY	4b	4b:thalamus_notes
lower extremity region	ANATOMY	4b	4b:thalamus_notes
23d	ANATOMY	4b	4b:thalamus_notes
spine thoracolumbar	ANATOMY	4b	4b:thalamus_notes
neuroepithelium	ANATOMY	4b	4b:thalamus_notes
cecal mucosa	ANATOMY	4b	4b:thalamus_notes
right lateral thoracic wall	ANATOMY	4b	4b:thalamus_notes
twelfth rib	ANATOMY	4b	4b:thalamus_notes
left premotor cortex	ANATOMY	4b	4b:thalamus_notes
l fingers	ANATOMY	4b	4b:thalamus_notes
skin trunk	ANATOMY	4b	4b:thalamus_notes
cutaneous trunci	ANATOMY	4b	4b:thalamus_notes
l5 vertebral body	ANATOMY	4b	4b:thalamus_notes
sternohyoid	ANATOMY	4b	4b:thalamus_notes
foregut	ANATOMY	4b	4b:thalamus_notes
arteries large	ANATOMY	4b	4b:thalamus_notes
right radial head	ANATOMY	4b	4b:thalamus_notes
right elbow skin	ANATOMY	4b	4b:thalamus_notes
jejuno-jejunal	ANATOMY	4b	4b:thalamus_notes
right sclera	ANATOMY	4b	4b:thalamus_notes
area 25	ANATOMY	4b	4b:thalamus_notes
rectus abdominis muscle flap	ANATOMY	4b	4b:thalamus_notes
ltic	ANATOMY	4b	4b:thalamus_notes
wall of distal ileum	ANATOMY	4b	4b:thalamus_notes
striate nucleus	ANATOMY	4b	4b:thalamus_notes
mandibular molar tooth	ANATOMY	4b	4b:thalamus_notes
c3 levels	ANATOMY	4b	4b:thalamus_notes
mesorectal node	ANATOMY	4b	4b:thalamus_notes
air bladder	ANATOMY	4b	4b:thalamus_notes
mandibular neck	ANATOMY	4b	4b:thalamus_notes
abdominal wall muscle	ANATOMY	4b	4b:thalamus_notes
pleuro-pericardial	ANATOMY	4b	4b:thalamus_notes
splenic lymph node	ANATOMY	4b	4b:thalamus_notes
stomach small intestine	ANATOMY	4b	4b:thalamus_notes
leg skin	ANATOMY	4b	4b:thalamus_notes
gluteal fascia	ANATOMY	4b	4b:thalamus_notes
hard palate mucosa	ANATOMY	4b	4b:thalamus_notes
left zygomatic bone	ANATOMY	4b	4b:thalamus_notes
subphrenic region	ANATOMY	4b	4b:thalamus_notes
subhepatic area	ANATOMY	4b	4b:thalamus_notes
inferior alveolar artery	ANATOMY	4b	4b:thalamus_notes
greater sphenoid wings	ANATOMY	4b	4b:thalamus_notes
extensor carpi radialis longus	ANATOMY	4b	4b:thalamus_notes
abductor pollicis longus	ANATOMY	4b	4b:thalamus_notes
extensor pollicis brevis	ANATOMY	4b	4b:thalamus_notes
epidermis gland	ANATOMY	4b	4b:thalamus_notes
lesser omentum	ANATOMY	4b	4b:thalamus_notes
mid-body	ANATOMY	4b	4b:thalamus_notes
lumbar segments	ANATOMY	4b	4b:thalamus_notes
entire lumbar spine	ANATOMY	4b	4b:thalamus_notes
left ankle skin	ANATOMY	4b	4b:thalamus_notes
back pelvis	ANATOMY	4b	4b:thalamus_notes
os temporale	ANATOMY	4b	4b:thalamus_notes
extensor carpi ulnaris	ANATOMY	4b	4b:thalamus_notes
flexor carpi ulnaris	ANATOMY	4b	4b:thalamus_notes
orbit right	ANATOMY	4b	4b:thalamus_notes
rectal submucosa	ANATOMY	4b	4b:thalamus_notes
right hepatic veins	ANATOMY	4b	4b:thalamus_notes
testis left	ANATOMY	4b	4b:thalamus_notes
dentitions	ANATOMY	4b	4b:thalamus_notes
cardias	ANATOMY	4b	4b:thalamus_notes
lung left lower lobe	ANATOMY	4b	4b:thalamus_notes
medial facet of patella	ANATOMY	4b	4b:thalamus_notes
renal pelvis right	ANATOMY	4b	4b:thalamus_notes
ileum mucosa	ANATOMY	4b	4b:thalamus_notes
outer root sheath	ANATOMY	4b	4b:thalamus_notes
interaortocaval lymph node	ANATOMY	4b	4b:thalamus_notes
radius ulna	ANATOMY	4b	4b:thalamus_notes
posterior knee region	ANATOMY	4b	4b:thalamus_notes
external carotid artery branch	ANATOMY	4b	4b:thalamus_notes
anterior abdominal wall structure	ANATOMY	4b	4b:thalamus_notes
surface of right foot	ANATOMY	4b	4b:thalamus_notes
uretero-pelvic	ANATOMY	4b	4b:thalamus_notes
wrist skin	ANATOMY	4b	4b:thalamus_notes
lymph nodes paraaortic	ANATOMY	4b	4b:thalamus_notes
renal lobe	ANATOMY	4b	4b:thalamus_notes
entire scrotum	ANATOMY	4b	4b:thalamus_notes
prco	ANATOMY	4b	4b:thalamus_notes
portal vein and hepatic vein	ANATOMY	4b	4b:thalamus_notes
right atrial wall	ANATOMY	4b	4b:thalamus_notes
naso-	ANATOMY	4b	4b:thalamus_notes
shoulder - bilateral	ANATOMY	4b	4b:thalamus_notes
venous site	ANATOMY	4b	4b:thalamus_notes
roof of left atrium	ANATOMY	4b	4b:thalamus_notes
left maxillary lateral incisor	ANATOMY	4b	4b:thalamus_notes
tooth 16	ANATOMY	4b	4b:thalamus_notes
groin skin	ANATOMY	4b	4b:thalamus_notes
cervical spinal cord nerve root	ANATOMY	4b	4b:thalamus_notes
left third cranial nerve	ANATOMY	4b	4b:thalamus_notes
orbitofrontal regions	ANATOMY	4b	4b:thalamus_notes
left renal cortex	ANATOMY	4b	4b:thalamus_notes
lips mouth	ANATOMY	4b	4b:thalamus_notes
medial area 10	ANATOMY	4b	4b:thalamus_notes
posterior axillary line	ANATOMY	4b	4b:thalamus_notes
semispinalis capitis	ANATOMY	4b	4b:thalamus_notes
uterine corpus	ANATOMY	4b	4b:thalamus_notes
left maxillary central incisor tooth	ANATOMY	4b	4b:thalamus_notes
digits hand	ANATOMY	4b	4b:thalamus_notes
18s	ANATOMY	4b	4b:thalamus_notes
musculature of tongue	ANATOMY	4b	4b:thalamus_notes
segment of internal carotid artery	ANATOMY	4b	4b:thalamus_notes
peripapillary retina	ANATOMY	4b	4b:thalamus_notes
mesiolingual	ANATOMY	4b	4b:thalamus_notes
left maxillary third molar tooth	ANATOMY	4b	4b:thalamus_notes
limbus of cornea	ANATOMY	4b	4b:thalamus_notes
segment of left hepatic lobe	ANATOMY	4b	4b:thalamus_notes
mastoid antrum	ANATOMY	4b	4b:thalamus_notes
right femoral region	ANATOMY	4b	4b:thalamus_notes
stomach fundus	ANATOMY	4b	4b:thalamus_notes
arch dental	ANATOMY	4b	4b:thalamus_notes
nasal spine	ANATOMY	4b	4b:thalamus_notes
ul - upper limb	ANATOMY	4b	4b:thalamus_notes
right scapular body	ANATOMY	4b	4b:thalamus_notes
infraspinous fossa	ANATOMY	4b	4b:thalamus_notes
nucleus ambiguus	ANATOMY	4b	4b:thalamus_notes
entire forearm	ANATOMY	4b	4b:thalamus_notes
sternal membrane	ANATOMY	4b	4b:thalamus_notes
8 beta	ANATOMY	4b	4b:thalamus_notes
taiyang	ANATOMY	4b	4b:thalamus_notes
st2	ANATOMY	4b	4b:thalamus_notes
li4	ANATOMY	4b	4b:thalamus_notes
lu3	ANATOMY	4b	4b:thalamus_notes
tooth apex	ANATOMY	4b	4b:thalamus_notes
branch of femoral artery	ANATOMY	4b	4b:thalamus_notes
deep cervical fascia	ANATOMY	4b	4b:thalamus_notes
right thigh skin	ANATOMY	4b	4b:thalamus_notes
segment i of liver	ANATOMY	4b	4b:thalamus_notes
l3 transverse process	ANATOMY	4b	4b:thalamus_notes
hilum lungs	ANATOMY	4b	4b:thalamus_notes
pelvic node	ANATOMY	4b	4b:thalamus_notes
parahippocampal gyri	ANATOMY	4b	4b:thalamus_notes
paratracheal nodes	ANATOMY	4b	4b:thalamus_notes
not specified>lymph node	ANATOMY	4b	4b:thalamus_notes
postauricular lymph nodes	ANATOMY	4b	4b:thalamus_notes
common carotid artery bifurcation	ANATOMY	4b	4b:thalamus_notes
lobes lungs	ANATOMY	4b	4b:thalamus_notes
right ramus of mandible	ANATOMY	4b	4b:thalamus_notes
portal venous trunk	ANATOMY	4b	4b:thalamus_notes
arteries basilar	ANATOMY	4b	4b:thalamus_notes
inferior interventricular septum	ANATOMY	4b	4b:thalamus_notes
left anserine bursa	ANATOMY	4b	4b:thalamus_notes
scapular region	ANATOMY	4b	4b:thalamus_notes
tooth 5	ANATOMY	4b	4b:thalamus_notes
28s	ANATOMY	4b	4b:thalamus_notes
thigh bilateral	ANATOMY	4b	4b:thalamus_notes
penile vein	ANATOMY	4b	4b:thalamus_notes
internal surface of rib	ANATOMY	4b	4b:thalamus_notes
penicilli	ANATOMY	4b	4b:thalamus_notes
aorta, descending	ANATOMY	4b	4b:thalamus_notes
apical third of root	ANATOMY	4b	4b:thalamus_notes
buccal root	ANATOMY	4b	4b:thalamus_notes
tonsils adenoids	ANATOMY	4b	4b:thalamus_notes
deferent duct	ANATOMY	4b	4b:thalamus_notes
ribs left	ANATOMY	4b	4b:thalamus_notes
artery coronary	ANATOMY	4b	4b:thalamus_notes
middle hemithorax	ANATOMY	4b	4b:thalamus_notes
centrum ovale	ANATOMY	4b	4b:thalamus_notes
supraorbital notch	ANATOMY	4b	4b:thalamus_notes
submental lymph node	ANATOMY	4b	4b:thalamus_notes
porto-caval	ANATOMY	4b	4b:thalamus_notes
scalp occipital	ANATOMY	4b	4b:thalamus_notes
supraaortic branches	ANATOMY	4b	4b:thalamus_notes
metacarpal region	ANATOMY	4b	4b:thalamus_notes
jejuno-colic	ANATOMY	4b	4b:thalamus_notes
iliac vessels left	ANATOMY	4b	4b:thalamus_notes
left mastoid region	ANATOMY	4b	4b:thalamus_notes
organs pelvic	ANATOMY	4b	4b:thalamus_notes
lips upper	ANATOMY	4b	4b:thalamus_notes
segment iii of liver	ANATOMY	4b	4b:thalamus_notes
papilla of vater	ANATOMY	4b	4b:thalamus_notes
aortic valve cusp	ANATOMY	4b	4b:thalamus_notes
root of tooth 13	ANATOMY	4b	4b:thalamus_notes
spinal cord and meninges	ANATOMY	4b	4b:thalamus_notes
caudate putamen	ANATOMY	4b	4b:thalamus_notes
thoracic vertebral level	ANATOMY	4b	4b:thalamus_notes
esophageal structure	ANATOMY	4b	4b:thalamus_notes
kidney - left	ANATOMY	4b	4b:thalamus_notes
mucosa buccal	ANATOMY	4b	4b:thalamus_notes
systemic capillary	ANATOMY	4b	4b:thalamus_notes
spinal cord brain	ANATOMY	4b	4b:thalamus_notes
cervical nerves	ANATOMY	4b	4b:thalamus_notes
alveolar ridge of mandible	ANATOMY	4b	4b:thalamus_notes
right mandibular first molar tooth	ANATOMY	4b	4b:thalamus_notes
humeral diaphysis	ANATOMY	4b	4b:thalamus_notes
pulmonary artery main	ANATOMY	4b	4b:thalamus_notes
baby teeth	ANATOMY	4b	4b:thalamus_notes
renal segment	ANATOMY	4b	4b:thalamus_notes
lateral conjunctiva	ANATOMY	4b	4b:thalamus_notes
superior pubic ramus	ANATOMY	4b	4b:thalamus_notes
left acetabulum	ANATOMY	4b	4b:thalamus_notes
abdominal aortic wall	ANATOMY	4b	4b:thalamus_notes
posterior choroid	ANATOMY	4b	4b:thalamus_notes
retina ganglion cell layer	ANATOMY	4b	4b:thalamus_notes
right iliacus	ANATOMY	4b	4b:thalamus_notes
r thigh	ANATOMY	4b	4b:thalamus_notes
leg left	ANATOMY	4b	4b:thalamus_notes
right gluteal fold	ANATOMY	4b	4b:thalamus_notes
left liver	ANATOMY	4b	4b:thalamus_notes
