term	category	first_tier	first_source
terbasmin	DRUG	4b	4b:thalamus_notes
tetracycline hydrochloride 250 mg	DRUG	4b	4b:thalamus_notes
folic acid 10 mg	DRUG	4b	4b:thalamus_notes
isosorbide dinitrate 10 mg	DRUG	4b	4b:thalamus_notes
piroxicam 20 mg	DRUG	4b	4b:thalamus_notes
verapamil 80 mg	DRUG	4b	4b:thalamus_notes
prazosin 2 mg	DRUG	4b	4b:thalamus_notes
nitroquick	DRUG	4b	4b:thalamus_notes
abs neutrophils	DRUG	4b	4b:thalamus_notes
succinylacetone	DRUG	4b	4b:thalamus_notes
ntbc	DRUG	4b	4b:thalamus_notes
corticosteroids prednisolone acetate	DRUG	4b	4b:thalamus_notes
haemin	DRUG	4b	4b:thalamus_notes
n-methyl-d-aspartate	DRUG	4b	4b:thalamus_notes
canthaxanthin	DRUG	4b	4b:thalamus_notes
x 82	DRUG	4b	4b:thalamus_notes
d5w infusion	DRUG	4b	4b:thalamus_notes
eplerenone 25 mg	DRUG	4b	4b:thalamus_notes
bmp 2	DRUG	4b	4b:thalamus_notes
restall	DRUG	4b	4b:thalamus_notes
crizotinib 150 mg	DRUG	4b	4b:thalamus_notes
rmi 2001	DRUG	4b	4b:thalamus_notes
g immunoglobulins	DRUG	4b	4b:thalamus_notes
theophylline 300 mg	DRUG	4b	4b:thalamus_notes
prednisone oral	DRUG	4b	4b:thalamus_notes
a vitamin	DRUG	4b	4b:thalamus_notes
togal	DRUG	4b	4b:thalamus_notes
pregabalin 25 mg	DRUG	4b	4b:thalamus_notes
cbdca	DRUG	4b	4b:thalamus_notes
methylprednisolone oral	DRUG	4b	4b:thalamus_notes
metanephrine and normetanephrine	DRUG	4b	4b:thalamus_notes
acranil	DRUG	4b	4b:thalamus_notes
chlorhexidine gluconate oral rinse	DRUG	4b	4b:thalamus_notes
atazanavir 300 mg	DRUG	4b	4b:thalamus_notes
codeine 30 mg	DRUG	4b	4b:thalamus_notes
short-acting analgesics	DRUG	4b	4b:thalamus_notes
amitriptyline hydrochloride 10 mg	DRUG	4b	4b:thalamus_notes
losartan potassium 50 mg	DRUG	4b	4b:thalamus_notes
tlck	DRUG	4b	4b:thalamus_notes
ac 5	DRUG	4b	4b:thalamus_notes
cyl	DRUG	4b	4b:thalamus_notes
cyclosporine 50 mg	DRUG	4b	4b:thalamus_notes
ceftriaxone 1000 mg	DRUG	4b	4b:thalamus_notes
hydrocortisone 20 mg	DRUG	4b	4b:thalamus_notes
isosorbide dinitrate 10mg	DRUG	4b	4b:thalamus_notes
oseltamivir 75 mg	DRUG	4b	4b:thalamus_notes
betamethasone valerate 0.1%	DRUG	4b	4b:thalamus_notes
amiloride 5 mg	DRUG	4b	4b:thalamus_notes
olanzapine 5 mg	DRUG	4b	4b:thalamus_notes
mupirocin topical	DRUG	4b	4b:thalamus_notes
her2 inhibitor	DRUG	4b	4b:thalamus_notes
antihyperglycemics	DRUG	4b	4b:thalamus_notes
hypercalcemia treatment	DRUG	4b	4b:thalamus_notes
prednisone 2 mg	DRUG	4b	4b:thalamus_notes
methylprednisolone 2 mg	DRUG	4b	4b:thalamus_notes
sqv	DRUG	4b	4b:thalamus_notes
fluoxetine 10 mg	DRUG	4b	4b:thalamus_notes
amoxicillin 400mg/5ml suspension	DRUG	4b	4b:thalamus_notes
prent	DRUG	4b	4b:thalamus_notes
oxycodone-acetaminophen	DRUG	4b	4b:thalamus_notes
thalidomide 100 mg	DRUG	4b	4b:thalamus_notes
metformin glipizide	DRUG	4b	4b:thalamus_notes
lamotrigine 100 mg	DRUG	4b	4b:thalamus_notes
ketoconazole 200 mg	DRUG	4b	4b:thalamus_notes
simvastatin 40mg	DRUG	4b	4b:thalamus_notes
sterodin	DRUG	4b	4b:thalamus_notes
b bacitracin	DRUG	4b	4b:thalamus_notes
heparin catheter lock solution	DRUG	4b	4b:thalamus_notes
ci 4	DRUG	4b	4b:thalamus_notes
potassium-sparing diuretics	DRUG	4b	4b:thalamus_notes
barnidipine	DRUG	4b	4b:thalamus_notes
rmi 2004	DRUG	4b	4b:thalamus_notes
rectal mesalamine	DRUG	4b	4b:thalamus_notes
rtx	DRUG	4b	4b:thalamus_notes
tacrolimus 5 mg	DRUG	4b	4b:thalamus_notes
moisturizing lotion	DRUG	4b	4b:thalamus_notes
bevacizumab	DRUG	4b	4b:thalamus_notes
igf-ii	DRUG	4b	4b:thalamus_notes
anti-diarrheal agents	DRUG	4b	4b:thalamus_notes
vitamin k 1	DRUG	4b	4b:thalamus_notes
anti hbc	DRUG	4b	4b:thalamus_notes
sclerosant	DRUG	4b	4b:thalamus_notes
hospital hand	DRUG	4b	4b:thalamus_notes
tobramycin inhalation solution	DRUG	4b	4b:thalamus_notes
prednisone 25 mg	DRUG	4b	4b:thalamus_notes
pca 10	DRUG	4b	4b:thalamus_notes
tigecycline 50 mg	DRUG	4b	4b:thalamus_notes
amoxicillin 875 mg	DRUG	4b	4b:thalamus_notes
clavulanate 125 mg	DRUG	4b	4b:thalamus_notes
zoledronic acid 4 mg	DRUG	4b	4b:thalamus_notes
l-thyroxine	DRUG	4b	4b:thalamus_notes
amoxicillin 25 mg/ml	DRUG	4b	4b:thalamus_notes
msir	DRUG	4b	4b:thalamus_notes
amylase 30 unt	DRUG	4b	4b:thalamus_notes
sotalol 80 mg	DRUG	4b	4b:thalamus_notes
combination analgesic	DRUG	4b	4b:thalamus_notes
sodium phenylbutyrate tablets	DRUG	4b	4b:thalamus_notes
hypertonic glucose solutions	DRUG	4b	4b:thalamus_notes
antimycobacterials	DRUG	4b	4b:thalamus_notes
ethambutol 250 mg	DRUG	4b	4b:thalamus_notes
cardiac drugs	DRUG	4b	4b:thalamus_notes
fenofibrate 48 mg	DRUG	4b	4b:thalamus_notes
latanoprost ophthalmic	DRUG	4b	4b:thalamus_notes
phosphate potassium	DRUG	4b	4b:thalamus_notes
statuss	DRUG	4b	4b:thalamus_notes
ifosfamide etoposide	DRUG	4b	4b:thalamus_notes
lactinex	DRUG	4b	4b:thalamus_notes
cyts	DRUG	4b	4b:thalamus_notes
somatostatin analogue	DRUG	4b	4b:thalamus_notes
trangorex	DRUG	4b	4b:thalamus_notes
hydroxybupropion	DRUG	4b	4b:thalamus_notes
salsalate 750 mg	DRUG	4b	4b:thalamus_notes
ginsan	DRUG	4b	4b:thalamus_notes
norepinephrine-dopamine reuptake inhibitor	DRUG	4b	4b:thalamus_notes
ndri	DRUG	4b	4b:thalamus_notes
agents immunologic	DRUG	4b	4b:thalamus_notes
topical triamcinolone	DRUG	4b	4b:thalamus_notes
aldocumar	DRUG	4b	4b:thalamus_notes
other topicals	DRUG	4b	4b:thalamus_notes
fluconazole 150 mg	DRUG	4b	4b:thalamus_notes
leucovorin 200 mg	DRUG	4b	4b:thalamus_notes
brivudine 125 mg	DRUG	4b	4b:thalamus_notes
antibiotics throat	DRUG	4b	4b:thalamus_notes
menorest	DRUG	4b	4b:thalamus_notes
methotrexate 10 mg	DRUG	4b	4b:thalamus_notes
amitriptyline 75 mg	DRUG	4b	4b:thalamus_notes
mydriatics tropicamide	DRUG	4b	4b:thalamus_notes
ap 12009	DRUG	4b	4b:thalamus_notes
introl	DRUG	4b	4b:thalamus_notes
bimatoprost ophthalmic	DRUG	4b	4b:thalamus_notes
prazosin 4 mg	DRUG	4b	4b:thalamus_notes
bicalutamide 50 mg	DRUG	4b	4b:thalamus_notes
lamotrigine 200 mg	DRUG	4b	4b:thalamus_notes
baclofen 10 mg	DRUG	4b	4b:thalamus_notes
ritonavir 100 mg	DRUG	4b	4b:thalamus_notes
darunavir 400 mg	DRUG	4b	4b:thalamus_notes
morphine sulfate 40 mg	DRUG	4b	4b:thalamus_notes
septrin	DRUG	4b	4b:thalamus_notes
aminoquinoline	DRUG	4b	4b:thalamus_notes
drontal	DRUG	4b	4b:thalamus_notes
ramipril 10 mg	DRUG	4b	4b:thalamus_notes
aspidin	DRUG	4b	4b:thalamus_notes
russell's viper venoid	DRUG	4b	4b:thalamus_notes
metolazone 10 mg	DRUG	4b	4b:thalamus_notes
captopril 25 mg	DRUG	4b	4b:thalamus_notes
torsemide 40 mg	DRUG	4b	4b:thalamus_notes
nurofen for children	DRUG	4b	4b:thalamus_notes
boric acid topical	DRUG	4b	4b:thalamus_notes
sulpor	DRUG	4b	4b:thalamus_notes
scopolamine topical	DRUG	4b	4b:thalamus_notes
posaconazole oral suspension	DRUG	4b	4b:thalamus_notes
sirolimus 1 mg	DRUG	4b	4b:thalamus_notes
aspirin calcium	DRUG	4b	4b:thalamus_notes
hr 109	DRUG	4b	4b:thalamus_notes
sedating antihistamines	DRUG	4b	4b:thalamus_notes
calcium carbonate 400 mg	DRUG	4b	4b:thalamus_notes
docusate-senna	DRUG	4b	4b:thalamus_notes
norgestrel tablets	DRUG	4b	4b:thalamus_notes
anti-adrenal	DRUG	4b	4b:thalamus_notes
tenofovir alafenamide 10 mg	DRUG	4b	4b:thalamus_notes
elvitegravir 150 mg	DRUG	4b	4b:thalamus_notes
cobicistat 150 mg	DRUG	4b	4b:thalamus_notes
ml 1024	DRUG	4b	4b:thalamus_notes
parathyroid hormone-related protein	DRUG	4b	4b:thalamus_notes
chlorpromazine 300 mg	DRUG	4b	4b:thalamus_notes
gabapentin 800 mg	DRUG	4b	4b:thalamus_notes
fsh beta	DRUG	4b	4b:thalamus_notes
oral clonidine	DRUG	4b	4b:thalamus_notes
cyclobenzaprine hcl	DRUG	4b	4b:thalamus_notes
vildagliptin 50 mg	DRUG	4b	4b:thalamus_notes
coropres	DRUG	4b	4b:thalamus_notes
amox clav	DRUG	4b	4b:thalamus_notes
mibg i-131	DRUG	4b	4b:thalamus_notes
intravenous antibacterial agents	DRUG	4b	4b:thalamus_notes
antihistamine h1	DRUG	4b	4b:thalamus_notes
nifedipine er	DRUG	4b	4b:thalamus_notes
c1-inh	DRUG	4b	4b:thalamus_notes
ck 123	DRUG	4b	4b:thalamus_notes
candesartan-hydrochlorothiazide	DRUG	4b	4b:thalamus_notes
long-acting benzodiazepines	DRUG	4b	4b:thalamus_notes
formic acid	DRUG	4b	4b:thalamus_notes
acetaminophen 120 mg	DRUG	4b	4b:thalamus_notes
metronidazole oral	DRUG	4b	4b:thalamus_notes
vancomycin 250 mg	DRUG	4b	4b:thalamus_notes
h preparation	DRUG	4b	4b:thalamus_notes
temazepam 15 mg	DRUG	4b	4b:thalamus_notes
bisphosphonate zoledronic acid	DRUG	4b	4b:thalamus_notes
silver and silver compounds	DRUG	4b	4b:thalamus_notes
masson-fontana stain	DRUG	4b	4b:thalamus_notes
triall	DRUG	4b	4b:thalamus_notes
systane ultra	DRUG	4b	4b:thalamus_notes
ck 101	DRUG	4b	4b:thalamus_notes
mineral waters	DRUG	4b	4b:thalamus_notes
oral midazolam	DRUG	4b	4b:thalamus_notes
b plan	DRUG	4b	4b:thalamus_notes
photoallergen	DRUG	4b	4b:thalamus_notes
aspirin 324 mg	DRUG	4b	4b:thalamus_notes
leuprolide acetate injection	DRUG	4b	4b:thalamus_notes
anti-androgens	DRUG	4b	4b:thalamus_notes
f63	DRUG	4b	4b:thalamus_notes
chenodeoxycholic acid	DRUG	4b	4b:thalamus_notes
mdx 2001	DRUG	4b	4b:thalamus_notes
af 14	DRUG	4b	4b:thalamus_notes
hypertonic sodium chloride	DRUG	4b	4b:thalamus_notes
i-125	DRUG	4b	4b:thalamus_notes
albuterol-ipratropium	DRUG	4b	4b:thalamus_notes
humibid	DRUG	4b	4b:thalamus_notes
adh vasopressin	DRUG	4b	4b:thalamus_notes
keratolytic agents	DRUG	4b	4b:thalamus_notes
torsemide 10 mg	DRUG	4b	4b:thalamus_notes
acyclovir topical ointment	DRUG	4b	4b:thalamus_notes
h 74	DRUG	4b	4b:thalamus_notes
glycerol trioleate	DRUG	4b	4b:thalamus_notes
pregabalin 300 mg	DRUG	4b	4b:thalamus_notes
citalopram 30 mg	DRUG	4b	4b:thalamus_notes
tazobactam piperacillin	DRUG	4b	4b:thalamus_notes
ferrous sulfate 105 mg	DRUG	4b	4b:thalamus_notes
400 mg ibuprofen	DRUG	4b	4b:thalamus_notes
anticoagulant reversal agents	DRUG	4b	4b:thalamus_notes
promar	DRUG	4b	4b:thalamus_notes
vp16	DRUG	4b	4b:thalamus_notes
calcium carbonate 1500 mg	DRUG	4b	4b:thalamus_notes
o2 - oxygen	DRUG	4b	4b:thalamus_notes
oxcarbazepine 300 mg	DRUG	4b	4b:thalamus_notes
pasireotide injection	DRUG	4b	4b:thalamus_notes
pasireotide 40 mg	DRUG	4b	4b:thalamus_notes
calcium carbonate 1200 mg	DRUG	4b	4b:thalamus_notes
chloroquine	DRUG	4b	4b:thalamus_notes
glucagon kit	DRUG	4b	4b:thalamus_notes
ohb	DRUG	4b	4b:thalamus_notes
hydrocortisone 10 mg	DRUG	4b	4b:thalamus_notes
cefoxitine	DRUG	4b	4b:thalamus_notes
cefuroxime oral	DRUG	4b	4b:thalamus_notes
diltiazem 300 mg	DRUG	4b	4b:thalamus_notes
panfil	DRUG	4b	4b:thalamus_notes
acid folinic	DRUG	4b	4b:thalamus_notes
nitrofurantoin 50 mg	DRUG	4b	4b:thalamus_notes
sudrine	DRUG	4b	4b:thalamus_notes
sodium chloride ophthalmic solution	DRUG	4b	4b:thalamus_notes
timolol hemihydrate	DRUG	4b	4b:thalamus_notes
ddug	DRUG	4b	4b:thalamus_notes
silver methenamine	DRUG	4b	4b:thalamus_notes
tapentadol 150 mg	DRUG	4b	4b:thalamus_notes
tapentadol 50 mg	DRUG	4b	4b:thalamus_notes
tenofovir disoproxil fumarate 300 mg	DRUG	4b	4b:thalamus_notes
pyrazinamide 500 mg	DRUG	4b	4b:thalamus_notes
darunavir 800 mg	DRUG	4b	4b:thalamus_notes
atenolol 100 mg	DRUG	4b	4b:thalamus_notes
tocilizumab injection	DRUG	4b	4b:thalamus_notes
doxepin 25 mg	DRUG	4b	4b:thalamus_notes
bisacodyl 10 mg	DRUG	4b	4b:thalamus_notes
ga 101	DRUG	4b	4b:thalamus_notes
riluzole 50 mg	DRUG	4b	4b:thalamus_notes
quetiapine 200 mg	DRUG	4b	4b:thalamus_notes
smpt	DRUG	4b	4b:thalamus_notes
tdam	DRUG	4b	4b:thalamus_notes
chlorambucil 2 mg	DRUG	4b	4b:thalamus_notes
moradol	DRUG	4b	4b:thalamus_notes
antibody to hepatitis b	DRUG	4b	4b:thalamus_notes
option 2	DRUG	4b	4b:thalamus_notes
syn antigens	DRUG	4b	4b:thalamus_notes
nintedanib 150 mg	DRUG	4b	4b:thalamus_notes
hydrocortisone 15 mg	DRUG	4b	4b:thalamus_notes
hydrocortisone kit	DRUG	4b	4b:thalamus_notes
prednisone 5mg	DRUG	4b	4b:thalamus_notes
5 fluorouracil	DRUG	4b	4b:thalamus_notes
paliperidone 3 mg	DRUG	4b	4b:thalamus_notes
anticholinesterases	DRUG	4b	4b:thalamus_notes
5-fluorocytosine	DRUG	4b	4b:thalamus_notes
nitroglycerine	DRUG	4b	4b:thalamus_notes
captopril 50 mg	DRUG	4b	4b:thalamus_notes
igf-2	DRUG	4b	4b:thalamus_notes
hypertensive medication	DRUG	4b	4b:thalamus_notes
systen	DRUG	4b	4b:thalamus_notes
estradiol patch	DRUG	4b	4b:thalamus_notes
methyl ketone	DRUG	4b	4b:thalamus_notes
leucovorin 50 mg	DRUG	4b	4b:thalamus_notes
ciprofibrate 100 mg	DRUG	4b	4b:thalamus_notes
ciprofibrate	DRUG	4b	4b:thalamus_notes
heptacarboxylic porphyrin	DRUG	4b	4b:thalamus_notes
dydrogesterone 5 mg	DRUG	4b	4b:thalamus_notes
h 25	DRUG	4b	4b:thalamus_notes
cefixime oral suspension	DRUG	4b	4b:thalamus_notes
topical capsaicin	DRUG	4b	4b:thalamus_notes
coumadin	DRUG	4b	4b:thalamus_notes
aftate	DRUG	4b	4b:thalamus_notes
enrofloxacin	DRUG	4b	4b:thalamus_notes
mirtazapine 15mg	DRUG	4b	4b:thalamus_notes
amg 145	DRUG	4b	4b:thalamus_notes
polyethylene wax	DRUG	4b	4b:thalamus_notes
domperidone 10 mg	DRUG	4b	4b:thalamus_notes
air gas	DRUG	4b	4b:thalamus_notes
iodine-125	DRUG	4b	4b:thalamus_notes
s 312	DRUG	4b	4b:thalamus_notes
dopaminergic agonists	DRUG	4b	4b:thalamus_notes
hydrochlorothiazide 800 mg	DRUG	4b	4b:thalamus_notes
nc 1200	DRUG	4b	4b:thalamus_notes
smx-tmp	DRUG	4b	4b:thalamus_notes
reboxetine 4 mg	DRUG	4b	4b:thalamus_notes
isophane insulin nph	DRUG	4b	4b:thalamus_notes
alpha-8	DRUG	4b	4b:thalamus_notes
acetaminophen 250 mg	DRUG	4b	4b:thalamus_notes
chlorpromazine	DRUG	4b	4b:thalamus_notes
sitagliptin 100 mg	DRUG	4b	4b:thalamus_notes
loratadine 10mg	DRUG	4b	4b:thalamus_notes
artificial tears methylcellulose	DRUG	4b	4b:thalamus_notes
isosorbide mononitrate 10 mg	DRUG	4b	4b:thalamus_notes
bahds	DRUG	4b	4b:thalamus_notes
anti-rheumatic drug	DRUG	4b	4b:thalamus_notes
montelukast 5 mg	DRUG	4b	4b:thalamus_notes
oral diazepam	DRUG	4b	4b:thalamus_notes
ketoprofen 50 mg	DRUG	4b	4b:thalamus_notes
sulpiride 400 mg	DRUG	4b	4b:thalamus_notes
pm 8	DRUG	4b	4b:thalamus_notes
(+)-emtricitabine	DRUG	4b	4b:thalamus_notes
fucidin ointment	DRUG	4b	4b:thalamus_notes
venlafaxine 150 mg	DRUG	4b	4b:thalamus_notes
haloperidol 10 mg	DRUG	4b	4b:thalamus_notes
protein coagulation	DRUG	4b	4b:thalamus_notes
antifungal terbinafine	DRUG	4b	4b:thalamus_notes
cinitapride 1 mg	DRUG	4b	4b:thalamus_notes
phos cal	DRUG	4b	4b:thalamus_notes
sr wellbutrin	DRUG	4b	4b:thalamus_notes
carbonic anhydrase inhib	DRUG	4b	4b:thalamus_notes
pegylated interferon alpha-2a	DRUG	4b	4b:thalamus_notes
sytron	DRUG	4b	4b:thalamus_notes
loperamide 2 mg	DRUG	4b	4b:thalamus_notes
hypoglycemic agent	DRUG	4b	4b:thalamus_notes
paclitaxel albumin	DRUG	4b	4b:thalamus_notes
venlafaxine 225 mg	DRUG	4b	4b:thalamus_notes
oral torasemide	DRUG	4b	4b:thalamus_notes
minurin	DRUG	4b	4b:thalamus_notes
cyproterone 50 mg	DRUG	4b	4b:thalamus_notes
nebivolol 5 mg	DRUG	4b	4b:thalamus_notes
prednisolone 10 mg	DRUG	4b	4b:thalamus_notes
midazolam 15 mg	DRUG	4b	4b:thalamus_notes
d-1000	DRUG	4b	4b:thalamus_notes
l asparaginase	DRUG	4b	4b:thalamus_notes
testosterone 100 mg	DRUG	4b	4b:thalamus_notes
enalapril-hydrochlorothiazide	DRUG	4b	4b:thalamus_notes
norethindrone acetate 5 mg	DRUG	4b	4b:thalamus_notes
tranexamic acid 650 mg	DRUG	4b	4b:thalamus_notes
omalizumab 150 mg	DRUG	4b	4b:thalamus_notes
mianserin 30 mg	DRUG	4b	4b:thalamus_notes
dorzolamide-timolol ophthalmic	DRUG	4b	4b:thalamus_notes
milk of magnesia suspension	DRUG	4b	4b:thalamus_notes
pioglitazone 45 mg	DRUG	4b	4b:thalamus_notes
5-fc	DRUG	4b	4b:thalamus_notes
uraton	DRUG	4b	4b:thalamus_notes
alpha-1 adrenergic agonist	DRUG	4b	4b:thalamus_notes
acetaminophen tramadol	DRUG	4b	4b:thalamus_notes
prednisolone 50 mg	DRUG	4b	4b:thalamus_notes
cisplatin-gemcitabine regimen	DRUG	4b	4b:thalamus_notes
vancomycin 1000 mg	DRUG	4b	4b:thalamus_notes
levodopa 100 mg	DRUG	4b	4b:thalamus_notes
oxygen 16	DRUG	4b	4b:thalamus_notes
hydrocortisone 40 mg	DRUG	4b	4b:thalamus_notes
i-131 mibg	DRUG	4b	4b:thalamus_notes
tiaprizal	DRUG	4b	4b:thalamus_notes
beclomethasone nasal spray	DRUG	4b	4b:thalamus_notes
mar 10	DRUG	4b	4b:thalamus_notes
isoperidone	DRUG	4b	4b:thalamus_notes
acetaminophen 240 mg	DRUG	4b	4b:thalamus_notes
tpt	DRUG	4b	4b:thalamus_notes
meso-dimercaptosuccinic acid	DRUG	4b	4b:thalamus_notes
haloperidol oral solution	DRUG	4b	4b:thalamus_notes
drug values	DRUG	4b	4b:thalamus_notes
inotropes milrinone	DRUG	4b	4b:thalamus_notes
trimetoprima	DRUG	4b	4b:thalamus_notes
pr 171	DRUG	4b	4b:thalamus_notes
prednisolone 20 mg	DRUG	4b	4b:thalamus_notes
calcimux	DRUG	4b	4b:thalamus_notes
coagulation protein	DRUG	4b	4b:thalamus_notes
h 77	DRUG	4b	4b:thalamus_notes
hydrocortisone injection	DRUG	4b	4b:thalamus_notes
amisulpride 400 mg	DRUG	4b	4b:thalamus_notes
trimethoprim 800 mg	DRUG	4b	4b:thalamus_notes
tizanidine 4 mg	DRUG	4b	4b:thalamus_notes
phosphodiesterase-5 inhibitor	DRUG	4b	4b:thalamus_notes
aprepitant 80 mg	DRUG	4b	4b:thalamus_notes
zidovudine 300 mg	DRUG	4b	4b:thalamus_notes
povidone-iodine solution	DRUG	4b	4b:thalamus_notes
vitamin b6 50 mg	DRUG	4b	4b:thalamus_notes
cdgp	DRUG	4b	4b:thalamus_notes
rhgh	DRUG	4b	4b:thalamus_notes
sildenafil 25 mg	DRUG	4b	4b:thalamus_notes
diaprex	DRUG	4b	4b:thalamus_notes
octreotide 30 mg	DRUG	4b	4b:thalamus_notes
astudal	DRUG	4b	4b:thalamus_notes
vancomycin 1250 mg	DRUG	4b	4b:thalamus_notes
6-methylprednisolone	DRUG	4b	4b:thalamus_notes
pyrophosphate	DRUG	4b	4b:thalamus_notes
centrally acting muscle relaxants	DRUG	4b	4b:thalamus_notes
hydrochlorothiazide-triamterene	DRUG	4b	4b:thalamus_notes
tropium	DRUG	4b	4b:thalamus_notes
tazocel	DRUG	4b	4b:thalamus_notes
calcium carbonate 450 mg	DRUG	4b	4b:thalamus_notes
budesonide enema	DRUG	4b	4b:thalamus_notes
fepo4	DRUG	4b	4b:thalamus_notes
25-hydroxyvitamin d 3	DRUG	4b	4b:thalamus_notes
dihydroxyvitamin d	DRUG	4b	4b:thalamus_notes
cefadroxil 500 mg	DRUG	4b	4b:thalamus_notes
b 2	DRUG	4b	4b:thalamus_notes
albendazole 200 mg	DRUG	4b	4b:thalamus_notes
dsta	DRUG	4b	4b:thalamus_notes
amoxicillin 80 mg/ml	DRUG	4b	4b:thalamus_notes
lithium carbonate 300 mg	DRUG	4b	4b:thalamus_notes
xr 300	DRUG	4b	4b:thalamus_notes
codeine 10 mg	DRUG	4b	4b:thalamus_notes
aspirin 200 mg	DRUG	4b	4b:thalamus_notes
ceftrixone	DRUG	4b	4b:thalamus_notes
cypermethrin	DRUG	4b	4b:thalamus_notes
clorsulon	DRUG	4b	4b:thalamus_notes
prenatal maternal	DRUG	4b	4b:thalamus_notes
amoxicillin 40 mg/ml	DRUG	4b	4b:thalamus_notes
enterobius vermicularis	DRUG	4b	4b:thalamus_notes
antihelmintics	DRUG	4b	4b:thalamus_notes
antihelmintic	DRUG	4b	4b:thalamus_notes
valganciclovir 450 mg	DRUG	4b	4b:thalamus_notes
ceftriaxon	DRUG	4b	4b:thalamus_notes
methylprednisolone 32 mg	DRUG	4b	4b:thalamus_notes
acenocoumarol 1 mg	DRUG	4b	4b:thalamus_notes
ampicillin 500 mg	DRUG	4b	4b:thalamus_notes
hallucinogenic substances	DRUG	4b	4b:thalamus_notes
dags	DRUG	4b	4b:thalamus_notes
r lansoprazole	DRUG	4b	4b:thalamus_notes
ribavirin 400 mg	DRUG	4b	4b:thalamus_notes
cisplatin-gemcitabine	DRUG	4b	4b:thalamus_notes
preparation 275	DRUG	4b	4b:thalamus_notes
glucose 5000 mg	DRUG	4b	4b:thalamus_notes
telmisartan 80 mg	DRUG	4b	4b:thalamus_notes
based creams	DRUG	4b	4b:thalamus_notes
protectants	DRUG	4b	4b:thalamus_notes
para-aminosalicylic acid	DRUG	4b	4b:thalamus_notes
anti-tuberculosis drugs	DRUG	4b	4b:thalamus_notes
l 105	DRUG	4b	4b:thalamus_notes
bimatoprost ophthalmic solution	DRUG	4b	4b:thalamus_notes
codeine paracetamol	DRUG	4b	4b:thalamus_notes
fidaxomicin 200 mg	DRUG	4b	4b:thalamus_notes
vancomycin 125 mg	DRUG	4b	4b:thalamus_notes
methylscopolamine	DRUG	4b	4b:thalamus_notes
levetiracetam oral solution	DRUG	4b	4b:thalamus_notes
13-valent pneumococcal vaccine	DRUG	4b	4b:thalamus_notes
neutralizing antibody	DRUG	4b	4b:thalamus_notes
vitamin k 5 mg	DRUG	4b	4b:thalamus_notes
videne	DRUG	4b	4b:thalamus_notes
propionylcarnitine	DRUG	4b	4b:thalamus_notes
free carnitine	DRUG	4b	4b:thalamus_notes
phenylacetate	DRUG	4b	4b:thalamus_notes
pediatrix	DRUG	4b	4b:thalamus_notes
noctamid	DRUG	4b	4b:thalamus_notes
chemotherapy prednisone	DRUG	4b	4b:thalamus_notes
iv adenosine	DRUG	4b	4b:thalamus_notes
ck 3197	DRUG	4b	4b:thalamus_notes
ceftazidime 2000 mg	DRUG	4b	4b:thalamus_notes
oral chlordiazepoxide	DRUG	4b	4b:thalamus_notes
dolutegravir 50 mg	DRUG	4b	4b:thalamus_notes
aspirin 162 mg	DRUG	4b	4b:thalamus_notes
lar pasireotide	DRUG	4b	4b:thalamus_notes
progesterone 100 mg	DRUG	4b	4b:thalamus_notes
dextrose in water	DRUG	4b	4b:thalamus_notes
w 7	DRUG	4b	4b:thalamus_notes
zolmitriptan 5 mg	DRUG	4b	4b:thalamus_notes
idelalisib 100 mg	DRUG	4b	4b:thalamus_notes
drug herbal	DRUG	4b	4b:thalamus_notes
fental	DRUG	4b	4b:thalamus_notes
supplement protein	DRUG	4b	4b:thalamus_notes
lanthanum carbonate 500 mg	DRUG	4b	4b:thalamus_notes
t 20	DRUG	4b	4b:thalamus_notes
oral amitriptyline	DRUG	4b	4b:thalamus_notes
tolvaptan 60 mg	DRUG	4b	4b:thalamus_notes
guidor	DRUG	4b	4b:thalamus_notes
vasopressin v2 receptor antagonist	DRUG	4b	4b:thalamus_notes
il-6 receptor antagonist	DRUG	4b	4b:thalamus_notes
ethambutol 500 mg	DRUG	4b	4b:thalamus_notes
delta-4-androstenedione	DRUG	4b	4b:thalamus_notes
anti-pd1 monoclonal antibody	DRUG	4b	4b:thalamus_notes
imanin	DRUG	4b	4b:thalamus_notes
etoricoxib 120 mg	DRUG	4b	4b:thalamus_notes
repaglinide 1 mg	DRUG	4b	4b:thalamus_notes
thiamine 300 mg	DRUG	4b	4b:thalamus_notes
stavudine 40 mg	DRUG	4b	4b:thalamus_notes
thioridazine 25 mg	DRUG	4b	4b:thalamus_notes
amoxicillin 750 mg	DRUG	4b	4b:thalamus_notes
improvera	DRUG	4b	4b:thalamus_notes
temazepam 30 mg	DRUG	4b	4b:thalamus_notes
ddi 25 mg chewable tablet	DRUG	4b	4b:thalamus_notes
anc 51	DRUG	4b	4b:thalamus_notes
antispasmodic agents	DRUG	4b	4b:thalamus_notes
azacitidine 100 mg	DRUG	4b	4b:thalamus_notes
isotretinoin 20 mg	DRUG	4b	4b:thalamus_notes
ramelteon 8 mg	DRUG	4b	4b:thalamus_notes
acetaminophen 200 mg	DRUG	4b	4b:thalamus_notes
posaconazole 300 mg	DRUG	4b	4b:thalamus_notes
amphotericin b topical	DRUG	4b	4b:thalamus_notes
ciprofloxacin 1000 mg	DRUG	4b	4b:thalamus_notes
