dataset	file_id	ref_words	parakeet_words	tokens	has_digit	has_spelled	mixed	n_digit_tokens	n_spelled_tokens	chunk_len	win_medasr	win_medasr-int8	win_nemotron	win_paraformer-en	win_zipformer-zh-en	win_sensevoice	win_sensevoice-no-itn	win_whisper-distil-v3.5	win_whisper-base-en	win_cloud-google	win_cloud-azure	win_cloud-deepgram	win_cloud-assemblyai
figshare-osce	RES0204	four	four-year-old	four	0	1	0	0	1	1	0	0	1	1	1	1	1	0	1	1	1	1	0
figshare-osce	RES0206	3	three	3	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0206	uhm 4 5	four or five	4 5	1	0	0	2	0	3	?	0	?	0	0	0	0	0	0	0	0	0	1
figshare-osce	RES0206	1st	first	1st	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	1	0	0
figshare-osce	RES0206	i quit once they said i have copi smoked 12 pack a day for probably 20 years ok ok and do you consume marijuana or any recreational drugs no ok uh alright well i guess one more question are there any lung diseases or heart conditions or cancers that run in the family no nothing that i can think of alright well thats those are all the questions i had for you i will now do it physical exam and look at your vitals and listen to your chest its likely that what you have right now is copexacerbation maybe just a like an infection that you got which worsened some of your copsymptoms we would also have to rule out covid so well be doing a covid swab and will decide based on the on your labs in your vital signs its instead of other things whether you need to stay in the er and be admitted or if you are good to go home i will also talk to my attending and will make those decisions together and come back and talk to you does that sound good to you yeah that sounds great thank you your welcome		12 20 one	1	1	1	2	1	200	0	0	0	1	1	1	1	1	1	1	1	1	1
figshare-osce	RES0207	374	four	374	1	0	0	1	0	1	?	?	0	0	0	0	1	0	0	0	0	0	0
figshare-osce	RES0207	right ok so are you currently working i i am yeah what do you do for work i m an accountant ok cool are you working from home or still working out i m working from home yeah nice and thats sounds great ok and uh do you smoke i don t no do you drink alcohol on the weekends one or two class says a wine ok and did you use any other substances no i dont ok i think that about covers my questions for now so im gonna take everything we talked about im going to go over it with the doctor was working today and now well come back shortly and talk to you about the next steps if theres any tests we want to do or how we want to move forward with this so yeah thats great ok sure see you shortly		one two	0	1	0	0	2	148	0	0	0	1	0	0	0	0	0	1	1	1	0
figshare-osce	RES0208	much	one	<none>	0	0	0	0	0	1	?	?	?	?	?	?	?	1	?	?	?	?	1
figshare-osce	RES0208	ray just to make sure or just to see if theres anything a infection that is settling in your chest and a covid swab and then uh go from there we ll decide whether you need to stay in the you need to stay in the hospital and if you can go home based on those results but if you are to go home we would request that you stay away from from everyone so including your wife try to self isolate as much as possible and your results should come out in 24 to 48 hours and then the public health nurse should tell you what to do if your results are positive ok ok no that sounds fair all right well lets do a physical exam and then go from there ok thank you youre welcome		24 48	1	0	0	2	0	138	1	1	0	0	0	0	0	1	1	0	1	0	1
figshare-osce	RES0209	youre 10	you're ten	10	1	0	0	1	0	2	?	?	0	0	0	0	0	1	1	0	0	1	1
figshare-osce	RES0209	uh both we	um well three	<none>	0	0	0	0	0	3	?	?	1	1	0	0	0	0	1	1	0	0	0
figshare-osce	RES0210	1	one	1	1	0	0	1	0	1			0	0	0	0	0	0	0	0	1	0	0
figshare-osce	RES0212	2	two	2	1	0	0	1	0	1	?	?	0	0	?	0	0	0	0	0	1	0	1
figshare-osce	RES0212	one		one	0	1	0	0	1	1	?	?	1	1	0	1	1	?	?	1	1	1	?
figshare-osce	RES0212	5	five	5	1	0	0	1	0	1	?	?	0	0	?	0	0	0	0	?	0	0	0
figshare-osce	RES0212	6	six	6	1	0	0	1	0	1	?	?	?	0	?	0	0	0	0	?	0	0	0
figshare-osce	RES0212	2	two	2	1	0	0	1	0	1	?	?	0	0	?	0	0	0	0	?	0	0	0
figshare-osce	RES0213	26	26-year-old	26	1	0	0	1	0	1	?	?	1	0	?	1	1	1	1	1	1	1	0
figshare-osce	RES0213	a week and a half		half	0	1	0	0	1	5	?	?	?	?	?	?	?	1	0	1	1	1	?
figshare-osce	RES0213	smoked 5	smoke five	5	1	0	0	1	0	2	?	?	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0213	one ok	night okay	one	0	1	0	0	1	2	?	?	0	0	?	0	0	1	1	1	0	1	0
figshare-osce	RES0214	2	two	2	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	0	0	1
figshare-osce	RES0215	8	eight-year-old	8	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	1	0	0
figshare-osce	RES0215	8	eight	8	1	0	0	1	0	1	?	?	?	0	0	0	0	0	0	1	1	0	1
figshare-osce	RES0215	8	eight	8	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0215	8 pounds	eight pains	8	1	0	0	1	0	2	?	?	0	?	0	0	0	0	0	1	1	0	1
figshare-osce	RES0215	8 pounds		8	1	0	0	1	0	2	?	?	0	?	0	?	0	0	?	1	1	0	?
figshare-osce	RES0215	one		one	0	1	0	0	1	1	?	?	1	1	?	1	1	1	?	1	?	1	1
figshare-osce	RES0215	3	three	3	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	1	1	0	1
figshare-osce	RES0216	3	three	3	1	0	0	1	0	1	0	0	?	0	?	0	0	0	0	0	1	0	1
figshare-osce	RES0216	3	three	3	1	0	0	1	0	1	?	0	?	0	?	0	0	0	0	0	0	0	0
figshare-osce	RES0216	sounds like a chest tightness and you havent had any pain associated with it so that puts more cardiac ischemic pictures kind of lower on the differential but of course were going to try one thing at a time and then well come back to the table um depending on how youre feeling after that ok sounds great thank you no problem ok ill go talk to the doctor ill be back with you in a moment thank you		one	0	1	0	0	1	79	1	1	0	1	1	1	1	1	1	1	1	1	1
figshare-osce	RES0217	the	double	<none>	0	0	0	0	0	1	?	1	1	1	1	1	1	1	1	1	1	1	1
figshare-osce	RES0217	10	ten	10	1	0	0	1	0	1	1	1	?	0	0	1	0	1	1	0	1	0	1
figshare-osce	RES0217	one	the	one	0	1	0	0	1	1	?	?	1	0	1	1	1	1	1	0	1	1	1
figshare-osce	RES0217	one	one's	one	0	1	0	0	1	1	0	0	0	1	0	?	1	0	0	1	1	1	1
nazmulkazi	D0420-S1-T01	what	one	<none>	0	0	0	0	0	1	?	?	1	1	?	?	1	1	1	1	1	1	1
nazmulkazi	D0420-S1-T01	at 2	it to	2	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S1-T02	9	nine	9	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S1-T02	5	5-5	5	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	?	0	0	0
nazmulkazi	D0420-S1-T02	5		5	1	0	0	1	0	1	0	0	?	0	?	?	0	0	0	?	?	0	?
nazmulkazi	D0420-S1-T03	4	four	4	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
nazmulkazi	D0420-S1-T04	3	three	3	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	0	0	1
nazmulkazi	D0420-S1-T04	of 6	is six	6	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1
nazmulkazi	D0420-S1-T04	for	four	<none>	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S1-T04	4 year old		4	1	0	0	1	0	3	0	0	?	0	0	0	0	?	?	0	0	0	?
nazmulkazi	D0420-S1-T04	one	when	one	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S1-T05	if you can	it began six	<none>	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1
nazmulkazi	D0420-S1-T05	6		6	1	0	0	1	0	1	?	?	?	?	?	?	?	?	?	?	1	?	1
nazmulkazi	D0420-S1-T05	to	two	<none>	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0
nazmulkazi	D0420-S2-T01	2	two	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
nazmulkazi	D0420-S2-T01	die for scanes	dye four skeins	<none>	0	0	0	0	0	3	0	0	?	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S2-T01	two	too	two	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S2-T01	4	time	4	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S2-T01	3 hour	three-hour each-way	3	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S2-T01	3	three	3	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	0	0	1
nazmulkazi	D0420-S2-T01	what is	one of	<none>	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S2-T01	08	wait	08	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S2-T01	2	two	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
nazmulkazi	D0420-S2-T01	6-hour	six-hour	6-hour	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S2-T01	3	three	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S2-T01	4	four	4	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S2-T01	see what your	do a 2	<none>	0	0	0	0	0	3	?	?	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S3-T01	5	five	5	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1
nazmulkazi	D0420-S3-T01	what	one	<none>	0	0	0	0	0	1	0	0	?	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S3-T01	5 1	and one	5 1	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S3-T01	7	seven	7	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	0	0	1
nazmulkazi	D0420-S3-T01	5	five	5	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	0	0	1
nazmulkazi	D0420-S3-T01	9	nine	9	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
nazmulkazi	D0420-S3-T02	when	one	<none>	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S3-T02	well made	one way	<none>	0	0	0	0	0	2	1	1	0	0	0	1	1	0	0	0	0	0	0
nazmulkazi	D0420-S3-T02	6	six	6	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S3-T02	8	eight	8	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S3-T02	6	six	6	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S3-T02	6	six	6	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	0	0	1
nazmulkazi	D0420-S3-T02	neuropsychologist ii must	the second most	<none>	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S3-T02	if you	50 of	<none>	0	0	0	0	0	2	0	0	?	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S3-T02	6	six-year-old	6	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S3-T02	6	six-year-old	6	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	?	0	0
nazmulkazi	D0420-S3-T02	6-month	six-month	6-month	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	0	0	1
nazmulkazi	D0420-S3-T02	sixties	60s	<none>	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0
nazmulkazi	D0420-S3-T02	seventies	70s	<none>	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0
nazmulkazi	D0420-S3-T02	hundred	140	hundred	0	1	0	0	1	1	?	?	?	1	1	?	?	0	0	0	0	0	0
nazmulkazi	D0420-S3-T02	40		40	1	0	0	1	0	1	?	?	?	0	0	?	?	?	?	0	0	?	?
nazmulkazi	D0420-S3-T02	6 7 8	six seven eight	6 7 8	1	0	0	3	0	3	?	?	?	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S3-T02	6	630	6	1	0	0	1	0	1	?	?	?	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S3-T02	30		30	1	0	0	1	0	1	?	?	1	0	0	?	?	?	0	0	?	1	0
nazmulkazi	D0420-S3-T02	5	five	5	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S3-T02	6	six	6	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	1	0	0	1
nazmulkazi	D0420-S3-T02	6	six	6	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	0	0	1
nazmulkazi	D0420-S3-T02	2	o'clock	2	1	0	0	1	0	1	?	?	?	0	0	0	0	0	0	1	1	0	1
nazmulkazi	D0420-S3-T02	a	10	<none>	0	0	0	0	0	1	1	1	1	0	0	0	?	0	0	0	0	1	0
nazmulkazi	D0420-S3-T02	hundred		hundred	0	1	0	0	1	1	0	0	0	1	1	?	1	0	0	1	?	0	?
nazmulkazi	D0420-S3-T02	4th	fourth	4th	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S3-T02	one	ones	one	0	1	0	0	1	1	?	?	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S3-T03	four	for	four	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S3-T03	three	career	three	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S3-T03	2	two	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
nazmulkazi	D0420-S3-T03	3rd	third	3rd	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S3-T03	4th	fourth	4th	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S3-T03	second	circumstances	second	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S3-T03	twenties	20s	<none>	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0
nazmulkazi	D0420-S3-T03	2	too	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S4-T01	apps for	at first	<none>	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S4-T01	25mg	milligrams	25mg	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S4-T01	a	100	<none>	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S4-T01	hundred		hundred	0	1	0	0	1	1	0	0	?	1	1	?	?	?	?	1	?	1	?
nazmulkazi	D0420-S4-T01	10	cut	10	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S4-T01	4	four	4	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
nazmulkazi	D0420-S4-T01	one	y	one	0	1	0	0	1	1	?	?	?	?	0	?	0	0	0	1	0	0	0
nazmulkazi	D0420-S4-T01	7	seven	7	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
nazmulkazi	D0420-S4-T01	one even	when ian	one	0	1	0	0	1	2	0	0	?	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S4-T01	year-and-a-half it will	a half it'll	<none>	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S4-T02	one		one	0	1	0	0	1	1	0	0	?	0	0	?	?	?	?	0	?	?	0
nazmulkazi	D0420-S4-T02	9	o'clock	9	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	1	0	1
nazmulkazi	D0420-S4-T02	one day	wednesday is	one	0	1	0	0	1	2	1	1	0	1	1	1	1	1	0	1	1	1	0
nazmulkazi	D0420-S4-T02	two	too	two	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0
nazmulkazi	D0420-S4-T02	one	when	one	0	1	0	0	1	1	?	?	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S4-T02	month-and-a-half	half	<none>	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S4-T02	or month-and-a-half of	a half and	<none>	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S4-T02	alex lights 2	else liked to	2	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S4-T02	one	attack	one	0	1	0	0	1	1	?	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S4-T02	6	six	6	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
nazmulkazi	D0420-S4-T02	first	for	first	0	1	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1
nazmulkazi	D0420-S4-T02	first	a	first	0	1	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1
nazmulkazi	D0420-S4-T02	and e2	need to	e2	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S4-T02	under	119	<none>	0	0	0	0	0	1	0	0	?	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S4-T02	19		19	1	0	0	1	0	1	?	?	?	0	0	0	0	?	?	0	?	0	?
nazmulkazi	D0420-S4-T02	one	once	one	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0420-S4-T02	b6	to	b6	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S1-T01	5	five	5	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
nazmulkazi	D0421-S1-T01	5	five	5	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	1	0	1
nazmulkazi	D0421-S1-T01	year-and-a-half	half	<none>	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S1-T01	where she	first he	<none>	0	0	0	0	0	2	0	0	?	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S1-T01	past 2	pass to	2	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S1-T01	when	one	<none>	0	0	0	0	0	1	0	0	?	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S1-T01	5	five	5	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
nazmulkazi	D0421-S1-T01	00 cover	go for	00	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S1-T02	two	2	two	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S1-T02	three	2	three	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S1-T02	two	2	two	0	1	0	0	1	1	0	0	?	1	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S1-T02	three	10	three	0	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S1-T02	1 4	one quarter	1 4	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S1-T02	5	five	5	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
nazmulkazi	D0421-S1-T02	2	two	2	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S1-T02	3	three	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S1-T02	5	five	5	1	0	0	1	0	1	1	1	?	0	0	0	0	0	0	1	1	0	0
nazmulkazi	D0421-S1-T02	5	five	5	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
nazmulkazi	D0421-S1-T02	3	three	3	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	0	0	1
nazmulkazi	D0421-S1-T02	11	11-year-old	11	1	0	0	1	0	1	?	?	1	0	0	?	0	0	0	0	0	1	0
nazmulkazi	D0421-S1-T02	11 year	11-year-old it's	11	1	0	0	1	0	2	?	?	0	0	0	1	1	1	1	1	1	1	0
nazmulkazi	D0421-S1-T02	4	four	4	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
nazmulkazi	D0421-S1-T02	8	eight	8	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
nazmulkazi	D0421-S1-T02	when	one	<none>	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S1-T03	for you that's the so i guess the equivalent of if nobody's going to use chemical weapons then what can you do with in those options people feel trapped when they feel that none of their options are okay then you're trapped so the question is how can we make the options available to you okay and then in that you actually probably could see more good at each of them then if a parent right now you know i'd like to know more about what you're thinking but i'm going to need to wait 2 weeks to i didn't mean to disturb your referee no that's okay thanks very much okay so i will see you in two weeks okay good luck next week at your conference it'll go fine i'm sure it will all right bye sure		2 two	1	1	1	1	1	139	1	1	1	1	1	1	1	1	1	1	1	1	1
nazmulkazi	D0421-S1-T04	2	two	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
nazmulkazi	D0421-S1-T04	year-and-a-half	half	<none>	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0
nazmulkazi	D0421-S1-T04	for	four	<none>	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S1-T04	8th	eighth	8th	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	1	0	1
nazmulkazi	D0421-S1-T04	first		first	0	1	0	0	1	1	?	?	1	0	?	?	?	1	1	1	1	1	1
nazmulkazi	D0421-S1-T04	second	seconds	second	0	1	0	0	1	1	?	?	?	1	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S1-T04	do four	stew for	four	0	1	0	0	1	2	?	?	?	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S1-T05	onto	two	<none>	0	0	0	0	0	1	?	?	0	0	0	0	1	0	0	0	0	0	0
nazmulkazi	D0421-S1-T05	3	three	3	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	1	0	1
nazmulkazi	D0421-S1-T05	half the	have their	half	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S1-T05	mid-twentieth	mid-20th	<none>	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0
nazmulkazi	D0421-S1-T05	2	too	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S2-T01	what if	one of	<none>	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S2-T01	and 7th	in seventh	7th	1	0	0	1	0	2	0	0	?	0	0	0	0	0	0	1	1	0	1
nazmulkazi	D0421-S2-T01	10	10-minute	10	1	0	0	1	0	1	0	0	?	0	0	1	0	1	1	1	1	0	0
nazmulkazi	D0421-S2-T01	two	to	two	0	1	0	0	1	1	0	0	?	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S2-T01	5	five	5	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	1	0	1
nazmulkazi	D0421-S2-T01	cuz i want him	because on one hand	<none>	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S2-T01	lg 910	9 10	910	1	0	0	1	0	2	?	?	0	0	0	1	0	1	1	0	1	0	0
nazmulkazi	D0421-S2-T02	the	two	<none>	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S2-T02	3	three	3	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	0	0	1
nazmulkazi	D0421-S2-T02	6 and	six in	6	1	0	0	1	0	2	1	1	0	0	0	?	0	0	0	0	0	0	1
nazmulkazi	D0421-S2-T02	8	eight	8	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1
nazmulkazi	D0421-S2-T02	yeah few	have two	<none>	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S2-T02	want	one	<none>	0	0	0	0	0	1	0	0	?	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S2-T02	other three		three	0	1	0	0	1	2	1	1	?	1	1	0	0	1	0	0	0	0	0
nazmulkazi	D0421-S2-T02	once	one	<none>	0	0	0	0	0	1	0	0	?	0	1	0	0	1	0	0	0	0	1
nazmulkazi	D0421-S2-T02	when	one	<none>	0	0	0	0	0	1	1	1	?	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S2-T02	how 2	have two	2	1	0	0	1	0	2	?	?	0	0	0	0	0	0	0	0	0	0	1
nazmulkazi	D0421-S2-T02	four	for	four	0	1	0	0	1	1	?	?	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S2-T02	1	meal	1	1	0	0	1	0	1	0	?	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S2-T02	1 2 and	an hour i	1 2	1	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S3-T01	1	hi	1	1	0	0	1	0	1	?	0	?	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S3-T01	one		one	0	1	0	0	1	1	?	?	?	?	1	?	?	?	?	?	?	?	?
nazmulkazi	D0421-S3-T01	10-year	tenure	10-year	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S3-T01	6	six	6	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	1	0	1
nazmulkazi	D0421-S3-T01	one		one	0	1	0	0	1	1	0	0	?	?	?	?	?	?	?	1	?	?	?
nazmulkazi	D0421-S3-T01	5	five	5	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S3-T01	5	five	5	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S3-T01	6	six	6	1	0	0	1	0	1	0	?	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S3-T01	what's your three year olds	with two or three-year-olds you'd	three	0	1	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S3-T01	9	nine	9	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	1	0	1
nazmulkazi	D0421-S3-T01	13b	be	13b	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S3-T01	leave	three	<none>	0	0	0	0	0	1	?	?	0	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S3-T01	24	24-7	24	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	0	0	0
nazmulkazi	D0421-S3-T01	7		7	1	0	0	1	0	1	0	0	?	0	0	?	0	0	0	0	0	0	0
nazmulkazi	D0421-S3-T01	2	two	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
nazmulkazi	D0421-S3-T01	10	10-week	10	1	0	0	1	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0
