file_id,slot_idx,word_m1,word_m2,m1_top1_mean,m2_top1_mean,m1_top1_min,m2_top1_min,m1_margin_min,m2_margin_min,m1_logprob_mean,m2_logprob_mean,m1_logprob_min,m2_logprob_min,m1_shannon_max,m2_shannon_max,m1_shannon_mean,m2_shannon_mean,m1_tsallis_max,m2_tsallis_max,m1_shannon_norm_max,m2_shannon_norm_max,m1_n_subwords,m2_n_subwords,m1_top1_z,m2_top1_z,m1_shannon_z,m2_shannon_z,m1_logprob_z,m2_logprob_z,char_edit_dist,char_edit_ratio,phonetic_edit_dist,phonetic_match,char_len_m1,char_len_m2,burst_size,left_agree_1,right_agree_1,left_agree_2,right_agree_2,left_agree_3,right_agree_3,file_disagreement_rate,file_m1_mean_logprob,file_m2_mean_logprob,file_m1_mean_shannon,file_m2_mean_shannon,m1_correct,m2_correct,label
day4_consultation07,1142,safe,same,0.773496,0.999378,0.548805,0.999378,0.294657,0.99929,-0.300915,-0.000504,-0.600014,-0.000504,1.3239,0.009,0.66975,0.009,9.5504,91.1276,0.190972,0.000829,2,1,-2.0557,0.5789,2.4868,-0.5881,-2.0499,0.4728,1,0.25,1,0,4,4,1,0,1,1,1,0,1,0.0519,-0.0485,-0.1101,0.1099,0.372,0,1,m2_only
day4_consultation07,1204,in,be,0.969563,0.607853,0.969563,0.607853,0.943987,0.322296,-0.030907,-0.497692,-0.030907,-0.497692,0.1597,1.3511,0.1597,1.3511,5.2854,385.1342,0.023037,0.124452,1,1,0.0928,-2.1381,0.2212,1.586,0.143,-1.6723,2,1.0,2,0,2,2,2,0,0,1,1,1,1,0.0519,-0.0485,-0.1101,0.1099,0.372,0,0,neither
day4_consultation07,1205,being,a,0.870362,0.810896,0.870362,0.810896,0.751128,0.723921,-0.138844,-0.209236,-0.138844,-0.209236,0.4418,0.9037,0.4418,0.9037,6.2649,317.9369,0.063729,0.083241,1,1,-0.9942,-0.7291,1.4743,0.8612,-0.7336,-0.4278,5,1.0,3,0,5,1,2,0,1,0,1,1,1,0.0519,-0.0485,-0.1101,0.1099,0.372,1,0,m1_only
day4_consultation07,1212,and,okayand,0.999378,0.834319,0.999378,0.721117,0.998968,0.623742,-0.000626,-0.190083,-0.000626,-0.326698,0.006,1.3351,0.006,0.8447,1.198,365.5745,0.000865,0.122978,1,2,0.4196,-0.5665,-0.4615,0.7657,0.3889,-0.3452,4,0.5714,3,0,3,7,1,0,1,1,1,1,1,0.0519,-0.0485,-0.1101,0.1099,0.372,1,0,m1_only
day4_consultation07,1244,waters,factors,0.555065,0.560903,0.28108,0.193621,0.073352,0.095237,-0.703761,-0.857903,-1.269115,-1.64185,2.347,6.0431,1.517133,3.254,22.126,1096.5333,0.338553,0.556639,3,2,-4.4492,-2.4639,6.2508,4.6685,-5.3217,-3.2264,3,0.4286,2,0,6,7,1,0,1,1,1,1,1,0.0519,-0.0485,-0.1101,0.1099,0.372,0,0,neither
day4_consultation07,1286,recently,recentlyyes,0.999984,0.812819,0.999953,0.544327,0.999931,0.450013,-1.5e-05,-0.23205,-4.6e-05,-0.6082,0.0006,2.2618,0.0002,0.877175,0.5486,601.7425,8.7e-05,0.208338,3,4,0.4262,-0.7157,-0.4873,0.8183,0.3939,-0.5262,3,0.2727,2,0,8,11,1,1,0,1,1,1,1,0.0519,-0.0485,-0.1101,0.1099,0.372,1,0,m1_only
day4_consultation07,1309,of,that,0.626409,0.858714,0.539435,0.767895,0.275823,0.623703,-0.477484,-0.157562,-0.617233,-0.263729,1.1232,1.0547,0.9422,0.6942,8.1899,303.9428,0.162021,0.09715,2,2,-3.6674,-0.3972,3.697,0.5219,-3.4839,-0.2048,4,1.0,2,0,2,4,1,0,1,0,1,1,1,0.0519,-0.0485,-0.1101,0.1099,0.372,1,1,both
day4_consultation07,1355,no,can,0.763422,0.994615,0.530416,0.994615,0.214453,0.989926,-0.318836,-0.005325,-0.634094,-0.005325,1.0113,0.0386,0.5198,0.0386,3.0215,74.5692,0.145879,0.003556,2,1,-2.166,0.5459,1.8207,-0.5401,-2.1955,0.452,3,1.0,1,0,2,3,3,0,0,1,0,1,1,0.0519,-0.0485,-0.1101,0.1099,0.372,1,1,both
day4_consultation07,1356,well,try,0.892819,0.998611,0.814155,0.998611,0.640187,0.998426,-0.117268,-0.001289,-0.205605,-0.001289,0.5266,0.0168,0.32915,0.0168,2.5096,83.5566,0.075962,0.001547,2,1,-0.7481,0.5736,0.9739,-0.5754,-0.5584,0.4694,4,1.0,2,0,4,3,3,0,0,0,1,1,1,0.0519,-0.0485,-0.1101,0.1099,0.372,1,1,both
day4_consultation07,1357,no,itno,0.933885,0.556766,0.905202,0.496822,0.856803,0.361935,-0.068871,-0.594564,-0.099594,-0.69952,0.4313,3.3704,0.30915,2.2271,5.4269,734.3414,0.062215,0.310453,2,3,-0.2981,-2.4926,0.8851,3.005,-0.1654,-2.0902,2,0.5,2,0,2,4,3,0,1,0,1,0,0,0.0519,-0.0485,-0.1101,0.1099,0.372,1,0,m1_only
day4_consultation07,1361,i,people,0.558405,0.172564,0.558405,0.172564,0.120476,0.024696,-0.582672,-1.756824,-0.582672,-1.756824,0.7186,3.6538,0.7186,3.6538,3.8483,449.2741,0.103657,0.336557,1,1,-4.4126,-5.1588,2.7038,5.3161,-4.3382,-7.1047,6,1.0,3,0,1,6,1,0,1,1,1,1,1,0.0519,-0.0485,-0.1101,0.1099,0.372,1,0,m1_only
day4_consultation07,1381,no,not,0.554483,0.47159,0.522935,0.47159,0.248363,0.332841,-0.591341,-0.751495,-0.648296,-0.751495,1.0579,2.4806,1.0567,2.4806,5.4669,495.4863,0.152601,0.228492,2,1,-4.4556,-3.0837,4.2056,3.4156,-4.4086,-2.7673,1,0.3333,1,0,2,3,1,1,1,1,1,1,1,0.0519,-0.0485,-0.1101,0.1099,0.372,1,0,m1_only
day4_consultation07,1440,consultation,comingconsultation,0.990907,0.87973,0.973032,0.54552,0.962307,0.414115,-0.009214,-0.157874,-0.027336,-0.606014,0.1771,3.1758,0.060133,0.848525,7.2558,804.7801,0.025547,0.292528,3,4,0.3267,-0.2514,-0.2211,0.7719,0.3191,-0.2062,6,0.3333,4,0,12,18,1,0,1,0,1,0,1,0.0519,-0.0485,-0.1101,0.1099,0.372,1,0,m1_only
day4_consultation07,1468,then,and,0.565672,0.637731,0.565672,0.637731,0.342526,0.380143,-0.56974,-0.449497,-0.56974,-0.449497,1.0008,1.0764,1.0008,1.0764,4.4545,193.2658,0.144365,0.099149,1,1,-4.333,-1.9308,3.9573,1.141,-4.2332,-1.4644,4,1.0,2,0,4,3,1,1,1,1,1,1,1,0.0519,-0.0485,-0.1101,0.1099,0.372,1,0,m1_only
day4_consultation07,1474,seek,see,0.770103,0.578878,0.546325,0.578878,0.101382,0.18298,-0.30534,-0.546436,-0.604542,-0.546436,0.7533,0.9276,0.4013,0.9276,8.0931,308.8981,0.108663,0.085443,2,1,-2.0928,-2.3392,1.2944,0.9,-2.0859,-1.8826,1,0.25,1,0,4,3,1,1,0,1,0,1,0,0.0519,-0.0485,-0.1101,0.1099,0.372,0,1,m2_only
day4_consultation07,1478,local,go,0.753096,0.249832,0.264499,0.249832,0.074243,0.104369,-0.445045,-1.386959,-1.329918,-1.386959,2.4347,3.8566,0.826567,3.8566,28.2042,688.0684,0.351204,0.355237,3,1,-2.2792,-4.6226,3.1834,5.6446,-3.2205,-5.509,4,0.8,2,0,5,2,4,0,0,0,0,0,0,0.0519,-0.0485,-0.1101,0.1099,0.372,0,1,m2_only
day4_consultation07,1479,tension,and,0.778618,0.40659,0.396836,0.40659,0.06533,0.302366,-0.328807,-0.899918,-0.924232,-0.899918,1.8212,3.493,0.733867,3.493,17.0721,695.6334,0.262707,0.321746,3,1,-1.9995,-3.5348,2.7716,5.0556,-2.2765,-3.4077,6,0.8571,3,0,7,3,4,0,0,0,0,0,1,0.0519,-0.0485,-0.1101,0.1099,0.372,0,1,m2_only
day4_consultation07,1480,games,see,0.891512,0.940502,0.760944,0.940502,0.524918,0.909139,-0.121184,-0.060799,-0.273193,-0.060799,0.574,0.3921,0.355333,0.3921,11.6214,261.266,0.082799,0.036117,3,1,-0.7624,0.1703,1.0902,0.0325,-0.5902,0.2126,4,0.8,2,0,5,3,4,0,0,0,1,0,1,0.0519,-0.0485,-0.1101,0.1099,0.372,0,1,m2_only
day4_consultation07,1481,here,a,0.909174,0.917612,0.818663,0.917612,0.669906,0.893508,-0.100197,-0.085625,-0.200081,-0.085625,0.5993,0.6247,0.30145,0.6247,4.7707,359.4738,0.086449,0.057542,2,1,-0.5689,0.0115,0.8508,0.4093,-0.4198,0.1055,4,1.0,2,0,4,1,4,0,1,0,1,0,1,0.0519,-0.0485,-0.1101,0.1099,0.372,0,1,m2_only
day4_consultation07,1486,somebody,something,0.957523,0.725518,0.91523,0.725518,0.830873,0.470426,-0.04438,-0.320454,-0.088577,-0.320454,0.2939,0.7186,0.148,0.7186,2.7903,202.7562,0.042395,0.066191,2,1,-0.0391,-1.3216,0.1692,0.5614,0.0335,-0.9076,5,0.5556,3,0,8,9,1,1,1,1,1,1,1,0.0519,-0.0485,-0.1101,0.1099,0.372,1,0,m1_only
day4_consultation07,1524,four,betterfour,0.999694,0.952878,0.999694,0.927985,0.999448,0.912406,-0.000305,-0.048395,-0.000305,-0.074429,0.003,0.6107,0.003,0.3741,0.7047,342.1424,0.000433,0.056253,1,2,0.423,0.2562,-0.4748,0.0033,0.3915,0.2661,6,0.6,3,0,4,10,1,0,1,0,1,0,1,0.0519,-0.0485,-0.1101,0.1099,0.372,0,0,neither
day4_consultation07,1539,again,gain,0.852829,0.761373,0.781967,0.761373,0.649632,0.604556,-0.162659,-0.27227,-0.245941,-0.27227,0.6726,0.8178,0.4835,0.8178,6.033,211.4935,0.097022,0.075329,2,1,-1.1863,-1.0727,1.6595,0.7221,-0.9271,-0.6997,1,0.2,1,0,5,4,1,1,1,1,0,1,0,0.0519,-0.0485,-0.1101,0.1099,0.372,1,0,m1_only
day4_consultation07,1542,ill,would,0.736046,0.814498,0.42898,0.814498,0.088815,0.697827,-0.365288,-0.204815,-0.846344,-0.204815,1.0995,0.7144,0.543867,0.7144,3.9642,182.4069,0.158602,0.065805,3,1,-2.466,-0.7041,1.9276,0.5546,-2.5727,-0.4087,4,0.8,2,0,3,5,1,0,1,1,1,0,1,0.0519,-0.0485,-0.1101,0.1099,0.372,0,1,m2_only
day4_consultation07,1569,oh,yeah,0.665281,0.768553,0.52009,0.768553,0.040302,0.650429,-0.431946,-0.262917,-0.653755,-0.262917,0.6938,1.1069,0.63545,1.1069,2.9597,326.9199,0.10008,0.101958,2,1,-3.2415,-1.0229,2.3345,1.1904,-3.1141,-0.6594,3,0.75,1,0,2,4,1,1,1,1,1,1,0,0.0519,-0.0485,-0.1101,0.1099,0.372,0,1,m2_only
day4_consultation07,1592,talking,talkand,0.999925,0.852267,0.999922,0.850643,0.999863,0.809513,-7.2e-05,-0.159506,-7.6e-05,-0.161465,0.0009,1.0045,0.00085,0.9108,0.5699,387.4889,0.00013,0.092526,2,2,0.4256,-0.442,-0.4844,0.8727,0.3934,-0.2132,2,0.2857,1,0,7,7,4,1,0,1,0,1,0,0.0519,-0.0485,-0.1101,0.1099,0.372,1,0,m1_only
day4_consultation07,1593,to,we,0.999934,0.87796,0.999934,0.87796,0.999903,0.844452,-6.9e-05,-0.1297,-6.9e-05,-0.1297,0.0008,0.8195,0.0008,0.8195,0.7073,312.152,0.000115,0.075485,1,1,0.4257,-0.2637,-0.4846,0.7248,0.3934,-0.0846,2,1.0,1,0,2,2,4,0,0,1,0,1,1,0.0519,-0.0485,-0.1101,0.1099,0.372,1,1,both
day4_consultation07,1594,you,got,0.99865,0.529294,0.998204,0.529294,0.996918,0.314595,-0.00135,-0.635918,-0.001801,-0.635918,0.0148,1.2823,0.01135,1.2823,1.4073,213.9009,0.002135,0.118115,2,1,0.4116,-2.6833,-0.4378,1.4745,0.383,-2.2687,2,0.6667,2,0,3,3,4,0,0,0,1,1,1,0.0519,-0.0485,-0.1101,0.1099,0.372,1,1,both
day4_consultation07,1595,and,it,0.912797,0.562073,0.912797,0.562073,0.854215,0.337983,-0.09124,-0.575897,-0.09124,-0.575897,0.3566,1.3196,0.3566,1.3196,3.3183,311.8243,0.051439,0.12155,1,1,-0.5292,-2.4558,1.0958,1.5349,-0.347,-2.0097,3,1.0,2,0,3,2,4,0,1,0,1,0,0,0.0519,-0.0485,-0.1101,0.1099,0.372,1,0,m1_only
day4_consultation07,1598,to,it,0.424029,0.684877,0.424029,0.684877,0.024461,0.415576,-0.857952,-0.378151,-0.857952,-0.378151,1.131,0.9177,1.131,0.9177,6.8336,290.5362,0.163146,0.084531,1,1,-5.8851,-1.6036,4.5357,0.8839,-6.574,-1.1566,2,1.0,1,0,2,2,1,1,1,1,1,0,1,0.0519,-0.0485,-0.1101,0.1099,0.372,1,0,m1_only
day4_consultation07,1622,off,of,0.653073,0.775791,0.653073,0.775791,0.31034,0.555135,-0.426064,-0.253746,-0.426064,-0.253746,0.6755,0.5629,0.6755,0.5629,4.425,96.8222,0.09744,0.05185,1,1,-3.3753,-0.9727,2.5124,0.3092,-3.0663,-0.6198,1,0.3333,0,1,3,2,1,1,1,1,1,1,1,0.0519,-0.0485,-0.1101,0.1099,0.372,1,0,m1_only
day4_consultation08,15,bavar,babylon,0.826695,0.745724,0.686984,0.515419,0.419768,0.152792,-0.20403,-0.343233,-0.375443,-0.662746,1.0217,1.5066,0.5625,0.8667,9.6035,480.9735,0.147379,0.138775,4,2,-1.6779,-1.2955,2.4461,0.9853,-1.4953,-1.1434,5,0.7143,3,0,5,7,1,1,1,1,1,1,1,0.0392,-0.0421,-0.1003,0.096,0.3272,0,1,m2_only
day4_consultation08,27,name,names,0.99991,0.787545,0.999824,0.577313,0.999771,0.182401,-9.2e-05,-0.275581,-0.000175,-0.549129,0.0021,0.9367,0.0011,0.4806,1.3818,300.8615,0.000303,0.086281,2,2,0.4166,-0.9901,-0.4977,0.2802,0.3876,-0.8249,1,0.2,1,0,4,5,1,1,0,1,0,0,1,0.0392,-0.0421,-0.1003,0.096,0.3272,1,0,m1_only
day4_consultation08,29,is,im,0.990999,0.656589,0.990999,0.424485,0.98239,0.29747,-0.009041,-0.4872,-0.009041,-0.856838,0.0538,2.6774,0.0538,1.74375,2.407,530.003,0.007761,0.24662,1,2,0.3088,-1.9465,-0.2214,2.5869,0.3049,-1.8212,1,0.5,1,0,2,2,1,0,1,0,0,1,1,0.0392,-0.0421,-0.1003,0.096,0.3272,1,0,m1_only
day4_consultation08,31,so,sorry,0.782456,0.831255,0.782456,0.818043,0.658014,0.707637,-0.245319,-0.184641,-0.245319,-0.200504,0.6773,0.8344,0.6773,0.69235,3.079,334.3336,0.0977,0.076858,1,2,-2.2128,-0.6709,3.0481,0.6669,-1.8765,-0.3968,3,0.6,1,0,2,5,1,1,1,0,1,0,1,0.0392,-0.0421,-0.1003,0.096,0.3272,0,0,neither
day4_consultation08,45,time,name,0.825155,0.701,0.674848,0.420555,0.557789,0.244456,-0.209055,-0.442194,-0.393269,-0.866013,1.2509,2.379,0.69145,1.26125,15.9888,476.5772,0.180441,0.219133,2,2,-1.6965,-1.6222,3.1223,1.7058,-1.5417,-1.6093,2,0.5,1,0,4,4,1,1,1,1,1,1,1,0.0392,-0.0421,-0.1003,0.096,0.3272,0,0,neither
day4_consultation08,51,yeah,birthyeah,0.968363,0.718437,0.94407,0.431106,0.890094,0.176676,-0.032463,-0.387763,-0.057556,-0.841412,0.2248,2.3055,0.13785,1.058367,1.3173,618.3574,0.032427,0.212363,2,3,0.0351,-1.4948,0.2194,1.3353,0.0887,-1.353,5,0.5556,3,0,4,9,1,0,1,1,1,1,1,0.0392,-0.0421,-0.1003,0.096,0.3272,1,0,m1_only
day4_consultation08,120,really,reallyum,0.999939,0.656309,0.999939,0.395222,0.999926,0.235257,-6.1e-05,-0.507013,-6.1e-05,-0.928249,0.0008,2.8096,0.0008,1.70765,0.799,553.962,0.000115,0.258797,1,2,0.4169,-1.9486,-0.4993,2.521,0.3878,-1.9144,2,0.25,2,0,6,8,1,1,0,1,1,0,1,0.0392,-0.0421,-0.1003,0.096,0.3272,1,0,m1_only
day4_consultation08,127,morning,mornings,0.999957,0.577733,0.999909,0.577733,0.999872,0.157179,-4.3e-05,-0.548462,-9.2e-05,-0.548462,0.0011,0.7033,0.000533,0.7033,0.7258,142.9508,0.000159,0.064782,3,1,0.4172,-2.5225,-0.5007,0.6869,0.388,-2.1096,1,0.125,1,0,7,8,1,1,0,1,1,1,1,0.0392,-0.0421,-0.1003,0.096,0.3272,1,0,m1_only
day4_consultation08,157,has,its,0.819398,0.912828,0.819398,0.830263,0.693737,0.713072,-0.199188,-0.095263,-0.199188,-0.185925,0.6132,0.5721,0.6132,0.30115,3.7324,81.4757,0.088454,0.052697,1,2,-1.7661,-0.0751,2.712,-0.0475,-1.4506,0.0239,2,0.6667,2,0,3,3,1,0,1,1,1,1,1,0.0392,-0.0421,-0.1003,0.096,0.3272,0,0,neither
day4_consultation08,177,dont,um,0.903073,0.988131,0.709247,0.988131,0.492732,0.981762,-0.114527,-0.011639,-0.343552,-0.011639,0.7868,0.0938,0.262367,0.0938,4.5568,138.0957,0.113495,0.00864,3,1,-0.7543,0.4749,0.8723,-0.4262,-0.669,0.4176,4,1.0,3,0,4,2,2,0,0,1,1,1,1,0.0392,-0.0421,-0.1003,0.096,0.3272,0,0,neither
day4_consultation08,178,know,oh,0.904634,0.537044,0.809711,0.537044,0.633533,0.225365,-0.105759,-0.621479,-0.211075,-0.621479,0.5414,1.1293,0.273,1.1293,2.3393,143.7601,0.078097,0.104022,2,1,-0.7355,-2.8197,0.9281,1.4648,-0.588,-2.4533,3,0.75,1,0,4,2,2,0,1,0,1,1,1,0.0392,-0.0421,-0.1003,0.096,0.3272,0,0,neither
day4_consultation08,186,like,likelike,0.988004,0.897759,0.988004,0.800377,0.979044,0.744955,-0.01207,-0.113644,-0.01207,-0.222488,0.0773,1.3696,0.0773,0.70375,3.1934,447.3584,0.01115,0.126156,1,2,0.2726,-0.1851,-0.0981,0.6877,0.277,-0.0626,4,0.5,2,0,4,8,1,0,1,0,0,1,1,0.0392,-0.0421,-0.1003,0.096,0.3272,1,0,m1_only
day4_consultation08,278,new,inew,0.942831,0.718656,0.885663,0.568307,0.774657,0.267904,-0.060707,-0.352476,-0.121414,-0.564926,0.3745,1.4281,0.18725,0.9911,3.2543,359.8835,0.054021,0.131545,2,2,-0.2736,-1.4932,0.4784,1.2124,-0.1721,-1.1869,1,0.25,1,0,3,4,1,0,1,0,1,0,1,0.0392,-0.0421,-0.1003,0.096,0.3272,1,0,m1_only
day4_consultation08,336,so,okayso,0.99781,0.752422,0.99781,0.508682,0.995774,0.089694,-0.00219,-0.31824,-0.00219,-0.675648,0.0163,1.1398,0.0163,0.815767,0.8786,385.7954,0.002351,0.104989,1,3,0.3912,-1.2466,-0.418,0.8923,0.3682,-1.0258,4,0.6667,2,0,2,6,1,0,1,0,1,0,1,0.0392,-0.0421,-0.1003,0.096,0.3272,1,0,m1_only
day4_consultation08,411,state,ofstate,0.99985,0.854412,0.99978,0.723309,0.999611,0.639545,-0.000153,-0.169065,-0.000221,-0.323902,0.0023,2.0075,0.0017,1.0521,1.1206,662.703,0.000332,0.184914,2,2,0.4159,-0.5017,-0.4946,1.3238,0.387,-0.3235,2,0.2857,2,0,5,7,1,0,1,0,1,0,1,0.0392,-0.0421,-0.1003,0.096,0.3272,1,0,m1_only
day4_consultation08,493,okay,okayokay,0.952692,0.762257,0.928163,0.656429,0.890243,0.525867,-0.048794,-0.276496,-0.074547,-0.42094,0.3098,1.7616,0.21235,1.0683,2.1155,514.8251,0.044688,0.162264,2,3,-0.1544,-1.1748,0.61,1.3534,-0.0621,-0.8292,4,0.5,2,0,4,8,1,0,1,1,1,1,1,0.0392,-0.0421,-0.1003,0.096,0.3272,0,0,neither
day4_consultation08,536,morning,mornings,0.983774,0.913805,0.942655,0.837075,0.886744,0.68121,-0.016656,-0.093452,-0.059052,-0.177727,0.228,0.5088,0.07315,0.294,3.8625,192.1114,0.032889,0.046866,4,2,0.2215,-0.068,-0.1199,-0.0606,0.2346,0.0325,1,0.125,1,0,7,8,1,1,1,1,1,1,1,0.0392,-0.0421,-0.1003,0.096,0.3272,1,0,m1_only
day4_consultation08,542,waiting,waking,0.820048,0.910854,0.42827,0.910854,0.154393,0.854317,-0.250428,-0.093033,-0.848,-0.093033,1.2014,0.4966,0.47655,0.4966,7.6182,247.0512,0.173301,0.045743,4,1,-1.7583,-0.0895,1.9954,0.3094,-1.9236,0.0344,2,0.2857,1,0,7,6,1,1,0,1,0,1,1,0.0392,-0.0421,-0.1003,0.096,0.3272,0,1,m2_only
day4_consultation08,544,fairly,early,0.716829,0.926327,0.324939,0.865836,0.043458,0.767629,-0.414009,-0.078451,-1.124119,-0.143883,1.7176,0.5516,0.66748,0.33265,16.1406,134.2811,0.247762,0.050809,5,2,-3.0064,0.0235,2.9966,0.01,-3.4338,0.1031,2,0.3333,1,0,6,5,1,0,1,0,1,1,1,0.0392,-0.0421,-0.1003,0.096,0.3272,0,1,m2_only
day4_consultation08,567,how,yeahhave,0.854288,0.660208,0.854288,0.241038,0.751296,0.106853,-0.157486,-0.571645,-0.157486,-1.422688,0.5953,2.8639,0.5953,1.2946,9.0321,500.4961,0.085872,0.263798,1,3,-1.3442,-1.9201,2.6181,1.7667,-1.0656,-2.2187,7,0.875,2,0,3,8,1,0,1,0,0,1,0,0.0392,-0.0421,-0.1003,0.096,0.3272,0,0,neither
day4_consultation08,620,okay,focusedokay,0.791891,0.786504,0.709563,0.40771,0.44055,0.060329,-0.238764,-0.296995,-0.343105,-0.897133,0.6951,1.7479,0.582,0.713325,4.6824,445.5027,0.100268,0.161002,2,4,-2.0987,-0.9977,2.5484,0.7052,-1.8159,-0.9257,7,0.6364,4,0,4,11,1,0,1,1,1,1,1,0.0392,-0.0421,-0.1003,0.096,0.3272,0,0,neither
day4_consultation08,656,noticed,misled,0.981756,0.302923,0.946279,0.15154,0.932765,0.036259,-0.018744,-1.277416,-0.055218,-1.886887,0.3438,3.882,0.1174,2.700933,9.5322,712.3027,0.049593,0.357577,3,3,0.1971,-4.5296,0.1121,4.3349,0.2153,-5.5413,5,0.7143,3,0,7,6,1,1,1,1,1,1,1,0.0392,-0.0421,-0.1003,0.096,0.3272,1,0,m1_only
day4_consultation08,676,and,okay,0.99694,0.680669,0.99694,0.610979,0.993949,0.268098,-0.003067,-0.389832,-0.003067,-0.492481,0.0212,1.4438,0.0212,1.16235,0.6678,505.4529,0.003058,0.132991,1,2,0.3807,-1.7707,-0.3923,1.5252,0.3601,-1.3628,4,1.0,3,0,3,4,2,1,0,1,1,1,1,0.0392,-0.0421,-0.1003,0.096,0.3272,1,0,m1_only
day4_consultation08,677,so,andso,0.998891,0.602634,0.998891,0.38476,0.997953,0.24927,-0.001106,-0.534902,-0.001106,-0.95488,0.0096,2.4991,0.0096,1.70845,1.692,660.5536,0.001385,0.230196,1,4,0.4043,-2.3406,-0.4531,2.5225,0.3782,-2.0457,3,0.6,3,0,2,5,2,0,1,1,1,1,1,0.0392,-0.0421,-0.1003,0.096,0.3272,1,0,m1_only
day4_consultation08,691,just,theres,0.96427,0.732778,0.96427,0.520423,0.929838,0.074422,-0.036385,-0.354477,-0.036385,-0.652843,0.1617,0.9233,0.1617,0.6218,2.9621,196.4746,0.023325,0.085047,1,2,-0.0144,-1.3901,0.3444,0.538,0.0525,-1.1964,6,1.0,3,0,4,6,1,1,1,1,1,1,1,0.0392,-0.0421,-0.1003,0.096,0.3272,1,0,m1_only
day4_consultation08,742,noticed,havenoticed,0.992163,0.890466,0.976498,0.7717,0.953016,0.762003,-0.007929,-0.120875,-0.023781,-0.259129,0.1116,2.0124,0.037233,0.8223,1.1044,619.764,0.016098,0.185365,3,3,0.3229,-0.2384,-0.3082,0.9042,0.3152,-0.0966,4,0.3636,2,0,7,11,1,0,1,0,0,1,1,0.0392,-0.0421,-0.1003,0.096,0.3272,1,0,m1_only
day4_consultation08,744,erections,actions,0.981925,0.192213,0.92979,0.192213,0.895909,0.03764,-0.018722,-1.649151,-0.072796,-1.649151,0.3638,4.7885,0.095375,4.7885,9.4919,920.5128,0.052478,0.441076,4,1,0.1991,-5.3382,-0.0034,8.1472,0.2156,-7.2913,3,0.3333,2,0,9,7,1,1,1,0,1,0,1,0.0392,-0.0421,-0.1003,0.096,0.3272,1,0,m1_only
day4_consultation08,781,has,as,0.978292,0.432503,0.978292,0.432503,0.964656,0.068266,-0.021942,-0.837776,-0.021942,-0.837776,0.1268,1.4845,0.1268,1.4845,3.5488,199.1952,0.018291,0.13674,1,1,0.1552,-3.5832,0.1614,2.1135,0.1858,-3.4716,1,0.3333,1,0,3,2,1,1,1,1,1,1,1,0.0392,-0.0421,-0.1003,0.096,0.3272,1,0,m1_only
day4_consultation08,814,okay,thereokay,0.861743,0.706136,0.821939,0.225126,0.727928,0.044172,-0.149866,-0.480364,-0.196091,-1.491081,0.5927,3.02,0.50605,1.209425,4.1119,568.05,0.085496,0.278177,2,4,-1.2541,-1.5847,2.1501,1.6111,-0.9952,-1.789,5,0.5556,2,0,4,9,1,0,1,1,1,1,0,0.0392,-0.0421,-0.1003,0.096,0.3272,0,0,neither
day4_consultation08,817,so,sorry,0.485149,0.857301,0.485149,0.809814,0.115963,0.691058,-0.723301,-0.155071,-0.723301,-0.21051,1.0152,0.7843,1.0152,0.65895,3.5649,260.772,0.146442,0.072243,1,2,-5.8078,-0.4806,4.82,0.6059,-6.2893,-0.2576,3,0.6,1,0,2,5,1,1,1,1,1,0,1,0.0392,-0.0421,-0.1003,0.096,0.3272,1,0,m1_only
day4_consultation08,851,way,ways,0.999406,0.524881,0.999406,0.524881,0.999143,0.054653,-0.000595,-0.644382,-0.000595,-0.644382,0.0062,0.7394,0.0062,0.7394,1.9546,131.8742,0.000894,0.068107,1,1,0.4105,-2.9085,-0.471,0.7528,0.3829,-2.5611,1,0.25,1,0,3,4,1,1,0,1,1,1,1,0.0392,-0.0421,-0.1003,0.096,0.3272,1,0,m1_only
day4_consultation08,878,the,justthe,0.999611,0.533741,0.999611,0.280891,0.99925,0.051487,-0.000389,-0.708944,-0.000389,-1.269783,0.0036,3.029,0.0036,1.606067,0.9182,659.8941,0.000519,0.279006,1,3,0.413,-2.8438,-0.4846,2.3355,0.3848,-2.8651,4,0.5714,2,0,3,7,1,0,1,0,1,1,1,0.0392,-0.0421,-0.1003,0.096,0.3272,1,0,m1_only
day4_consultation08,883,been,in,0.773943,0.753503,0.773943,0.753503,0.588323,0.622803,-0.256256,-0.282997,-0.256256,-0.282997,0.6697,1.3342,0.6697,1.3342,7.6403,489.5978,0.096604,0.122895,1,1,-2.3158,-1.2387,3.0083,1.839,-1.9774,-0.8598,3,0.75,1,0,4,2,2,1,0,1,0,1,0,0.0392,-0.0421,-0.1003,0.096,0.3272,1,0,m1_only
day4_consultation08,884,disinterested,disinterest,0.83421,0.552104,0.587414,0.253669,0.286279,0.122021,-0.20685,-0.766787,-0.532024,-1.371731,1.0048,4.2219,0.40926,2.5412,8.8793,859.303,0.144942,0.388886,5,2,-1.587,-2.7097,1.6426,4.0432,-1.5213,-3.1374,2,0.1538,1,0,13,11,2,0,0,1,0,1,1,0.0392,-0.0421,-0.1003,0.096,0.3272,1,0,m1_only
